trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	901
2	go	4	10	1	1	645
3	go	1	10	1	1	362
4	go	1	13	1	1	682
5	go	5	13	1	1	584
6	go	1	10	1	1	570
7	go	8	4	1	1	497
8	go	6	10	1	1	439
9	go	5	4	1	1	502
10	go	7	13	1	1	441
11	go	7	7	1	1	484
12	go	9	13	1	1	458
13	go	2	4	1	1	564
14	nogo	3	16	0	1	n/a
15	go	8	10	1	1	601
16	go	5	7	1	1	734
17	go	5	4	1	1	687
18	go	6	13	1	1	681
19	go	1	13	1	1	600
20	go	8	4	1	1	618
21	go	9	7	1	1	656
22	go	8	13	1	1	530
23	go	2	4	1	1	581
24	go	7	13	1	1	556
25	go	6	16	1	1	532
26	go	4	7	1	1	498
27	go	8	4	1	1	491
28	go	6	13	1	1	512
29	go	8	10	1	1	675
30	go	2	16	1	1	629
31	go	9	7	1	1	621
32	go	8	7	1	1	597
33	go	9	13	1	1	597
34	go	5	10	1	1	641
35	go	2	13	1	1	635
36	go	4	4	1	1	667
37	nogo	3	13	0	1	n/a
38	go	5	16	1	1	600
39	go	5	4	1	1	686
40	go	6	4	1	1	634
41	nogo	3	13	0	1	n/a
42	go	2	16	1	1	603
43	go	7	4	1	1	618
44	go	5	16	1	1	570
45	go	7	16	1	1	636
46	go	8	10	1	1	634
47	go	2	4	1	1	622
48	go	7	7	1	1	530
49	go	4	10	1	1	478
50	go	1	13	1	1	415
51	nogo	3	16	0	1	n/a
52	go	7	16	1	1	638
53	go	4	16	1	1	657
54	go	6	13	1	1	629
55	go	4	10	1	1	609
56	go	8	10	1	1	655
57	go	8	10	1	1	693
58	go	4	13	1	1	619
59	go	1	4	1	1	616
60	go	9	7	1	1	582
61	go	9	16	1	1	595
62	go	4	4	1	1	701
63	go	8	4	1	1	685
64	go	2	16	1	1	618
65	go	2	16	1	1	608
66	go	8	7	1	1	611
67	go	7	7	1	1	613
68	nogo	3	10	0	1	n/a
69	go	4	10	1	1	605
70	go	7	4	1	1	673
71	go	1	10	1	1	693
72	go	4	13	1	1	667
73	nogo	3	16	0	1	n/a
74	go	5	16	1	1	707
75	go	9	13	1	1	658
76	go	8	10	1	1	682
77	go	4	13	1	1	681
78	go	7	10	1	1	678
79	go	4	7	1	1	677
80	go	1	13	1	1	708
81	go	2	13	1	1	649
82	go	6	10	1	1	653
83	go	6	16	1	1	630
84	go	4	16	1	1	667
85	go	6	13	1	1	595
86	go	6	16	1	1	620
87	go	9	7	1	1	665
88	go	9	13	1	1	568
89	go	7	16	1	1	594
90	go	6	7	1	1	658
91	go	4	16	1	1	617
92	go	1	16	1	1	724
93	go	7	4	1	1	609
94	nogo	3	16	0	1	n/a
95	nogo	3	7	0	1	n/a
96	go	9	4	1	1	786
97	go	8	4	1	1	626
98	go	2	16	1	1	448
99	go	7	16	1	1	627
100	go	6	16	1	1	627
101	go	6	13	1	1	651
102	go	1	10	1	1	578
103	go	9	7	1	1	552
104	go	9	13	1	1	505
105	nogo	3	10	0	1	n/a
106	go	1	7	1	1	430
107	go	4	10	1	1	727
108	go	1	16	1	1	640
109	go	1	10	1	1	526
110	go	2	10	1	1	563
111	nogo	3	13	0	1	n/a
112	go	6	13	1	1	658
113	go	8	10	1	1	656
114	go	5	7	1	1	630
115	go	9	4	1	1	667
116	nogo	3	7	0	1	n/a
117	go	9	16	1	1	690
118	go	5	10	1	1	730
119	go	5	7	1	1	646
120	go	4	16	1	1	614
121	go	2	13	1	1	622
122	go	6	4	1	1	565
123	go	8	13	1	1	496
124	nogo	3	4	0	1	n/a
125	go	8	7	1	1	545
126	go	4	16	1	1	515
127	go	4	7	1	1	628
128	go	2	4	1	1	605
129	go	5	7	1	1	599
130	go	2	13	1	1	642
131	go	1	10	1	1	645
132	go	1	16	1	1	639
133	go	5	16	1	1	610
134	go	9	7	1	1	659
135	go	5	4	1	1	634
136	go	4	10	1	1	605
137	go	5	16	1	1	633
138	nogo	3	7	0	1	n/a
139	go	4	10	1	1	521
140	go	2	10	1	1	588
141	go	5	13	1	1	524
142	go	6	7	1	1	585
143	go	9	4	1	1	610
144	go	4	10	1	1	630
145	go	6	7	1	1	652
146	nogo	3	13	0	1	n/a
147	go	1	4	1	1	418
148	go	5	4	1	1	601
149	go	5	10	1	1	647
150	go	4	4	1	1	634
151	go	6	16	1	1	642
152	go	4	10	1	1	691
153	go	5	16	1	1	640
154	go	5	13	1	1	557
155	go	6	10	1	1	639
156	go	2	7	1	1	588
157	nogo	3	4	0	1	n/a
158	go	8	13	1	1	539
159	nogo	3	16	0	1	n/a
160	go	1	7	1	1	521
161	go	9	10	1	1	601
162	nogo	3	7	0	1	n/a
163	go	2	13	1	1	618
164	go	7	16	1	1	597
165	go	6	13	1	1	555
166	go	6	13	1	1	683
167	go	2	7	1	1	661
168	go	2	16	1	1	622
169	go	8	7	1	1	746
170	go	8	10	1	1	745
171	go	6	10	1	1	670
172	nogo	3	7	0	1	n/a
173	go	2	4	1	1	493
174	go	1	4	1	1	624
175	go	6	7	1	1	668
176	go	1	13	1	1	640
177	nogo	3	13	0	1	n/a
178	go	1	16	1	1	618
179	go	7	4	1	1	684
180	go	2	16	1	1	681
181	go	9	16	1	1	680
182	go	9	4	1	1	705
183	go	8	7	1	1	649
184	go	7	13	1	1	672
185	go	2	10	1	1	672
186	go	7	4	1	1	689
187	go	9	10	1	1	737
188	go	7	10	1	1	735
189	go	1	4	1	1	873
190	go	4	13	0	0	n/a
191	go	8	10	1	1	313
192	go	5	10	1	1	514
193	go	9	7	1	1	520
194	go	5	7	1	1	613
195	go	6	4	1	1	629
196	go	9	4	1	1	677
197	nogo	3	4	0	1	n/a
198	go	9	4	1	1	569
199	go	8	4	1	1	612
200	go	7	16	1	1	656
201	nogo	3	13	0	1	n/a
202	go	4	16	1	1	543
203	nogo	3	7	0	1	n/a
204	go	1	4	1	1	580
205	go	6	7	1	1	645
206	go	5	7	1	1	632
207	go	9	7	1	1	659
208	go	2	4	1	1	664
209	go	7	10	1	1	662
210	go	7	7	1	1	730
211	go	1	10	1	1	814
212	go	8	4	1	1	825
213	go	7	16	1	1	762
214	go	1	13	1	1	686
215	go	7	7	1	1	582
216	nogo	3	4	0	1	n/a
217	nogo	3	7	0	1	n/a
218	go	2	10	1	1	605
219	go	2	13	1	1	617
220	go	7	4	1	1	592
221	go	5	7	1	1	583
222	nogo	3	7	0	1	n/a
223	go	7	16	1	1	657
224	go	8	13	1	1	675
225	go	9	16	1	1	559
