trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	612
2	go	4	13	1	1	524
3	go	1	7	1	1	490
4	go	1	4	1	1	494
5	go	5	13	1	1	565
6	go	1	16	1	1	473
7	go	8	13	1	1	460
8	go	6	16	1	1	576
9	go	5	16	1	1	530
10	go	7	7	1	1	585
11	go	7	7	1	1	446
12	go	9	13	1	1	359
13	go	2	7	1	1	330
14	nogo	3	4	1	0	415
15	go	8	10	1	1	642
16	go	5	7	1	1	405
17	go	5	13	1	1	403
18	go	6	10	1	1	371
19	go	1	4	1	1	386
20	go	8	13	1	1	426
21	go	9	16	1	1	438
22	go	8	7	1	1	562
23	go	2	13	1	1	425
24	go	7	4	1	1	527
25	go	6	4	1	1	591
26	go	4	4	1	1	424
27	go	8	7	1	1	542
28	go	6	10	1	1	411
29	go	8	13	1	1	375
30	go	2	4	1	1	620
31	go	9	10	1	1	398
32	go	8	4	1	1	413
33	go	9	13	1	1	573
34	go	5	7	1	1	398
35	go	2	16	1	1	323
36	go	4	10	1	1	474
37	nogo	3	4	0	1	n/a
38	go	5	10	1	1	706
39	go	5	7	1	1	325
40	go	6	4	1	1	341
41	nogo	3	13	1	0	362
42	go	2	16	1	1	609
43	go	7	16	1	1	370
44	go	5	16	1	1	385
45	go	7	16	1	1	423
46	go	8	16	1	1	384
47	go	2	13	1	1	561
48	go	7	10	1	1	451
49	go	4	13	1	1	443
50	go	1	4	1	1	591
51	nogo	3	16	0	1	n/a
52	go	7	10	1	1	238
53	go	4	16	1	1	289
54	go	6	10	1	1	302
55	go	4	13	1	1	337
56	go	8	16	1	1	413
57	go	8	7	1	1	425
58	go	4	4	1	1	515
59	go	1	10	1	1	484
60	go	9	7	1	1	442
61	go	9	13	1	1	364
62	go	4	4	1	1	572
63	go	8	7	1	1	430
64	go	2	10	1	1	557
65	go	2	10	1	1	414
66	go	8	13	1	1	395
67	go	7	13	1	1	456
68	nogo	3	4	0	1	n/a
69	go	4	7	1	1	409
70	go	7	13	1	1	303
71	go	1	10	1	1	301
72	go	4	16	1	1	431
73	nogo	3	10	0	1	n/a
74	go	5	4	1	1	313
75	go	9	10	1	1	356
76	go	8	4	1	1	350
77	go	4	4	1	1	341
78	go	7	16	1	1	470
79	go	4	10	1	1	428
80	go	1	4	1	1	493
81	go	2	7	1	1	531
82	go	6	10	1	1	457
83	go	6	16	1	1	433
84	go	4	16	1	1	458
85	go	6	7	1	1	547
86	go	6	7	1	1	466
87	go	9	16	1	1	436
88	go	9	4	1	1	484
89	go	7	7	1	1	442
90	go	6	10	1	1	506
91	go	4	4	1	1	644
92	go	1	16	1	1	374
93	go	7	7	1	1	469
94	nogo	3	16	0	1	n/a
95	nogo	3	7	1	0	347
96	go	9	7	1	1	475
97	go	8	13	1	1	366
98	go	2	4	1	1	347
99	go	7	13	1	1	497
100	go	6	16	1	1	411
101	go	6	16	1	1	421
102	go	1	16	1	1	401
103	go	9	13	1	1	473
104	go	9	4	1	1	676
105	nogo	3	7	0	1	n/a
106	go	1	7	1	1	962
107	go	4	13	1	1	514
108	go	1	16	1	1	453
109	go	1	16	1	1	419
110	go	2	10	1	1	409
111	nogo	3	16	1	0	368
112	go	6	13	1	1	587
113	go	8	7	1	1	364
114	go	5	7	1	1	415
115	go	9	7	1	1	432
116	nogo	3	13	0	1	n/a
117	go	9	16	1	1	579
118	go	5	13	1	1	592
119	go	5	4	1	1	583
120	go	4	16	1	1	528
121	go	2	13	1	1	480
122	go	6	16	1	1	496
123	go	8	7	1	1	509
124	nogo	3	4	1	0	865
125	go	8	13	0	0	n/a
126	go	4	10	1	1	167
127	go	4	4	1	1	553
128	go	2	4	1	1	496
129	go	5	10	1	1	380
130	go	2	4	1	1	350
131	go	1	7	1	1	422
132	go	1	10	1	1	538
133	go	5	7	1	1	490
134	go	9	4	1	1	484
135	go	5	7	1	1	426
136	go	4	7	1	1	396
137	go	5	4	1	1	507
138	nogo	3	7	0	1	n/a
139	go	4	13	1	1	317
140	go	2	7	1	1	337
141	go	5	10	1	1	443
142	go	6	16	1	1	458
143	go	9	10	1	1	405
144	go	4	10	1	1	453
145	go	6	7	1	1	481
146	nogo	3	10	1	0	382
147	go	1	13	1	1	482
148	go	5	4	1	1	308
149	go	5	4	1	1	540
150	go	4	10	1	1	370
151	go	6	13	1	1	644
152	go	4	13	1	1	460
153	go	5	4	1	1	478
154	go	5	4	1	1	518
155	go	6	16	1	1	452
156	go	2	4	1	1	682
157	nogo	3	7	1	0	382
158	go	8	10	1	1	345
159	nogo	3	4	0	1	n/a
160	go	1	13	1	1	770
161	go	9	10	1	1	395
162	nogo	3	7	0	1	n/a
163	go	2	10	1	1	603
164	go	7	16	1	1	414
165	go	6	7	1	1	439
166	go	6	4	1	1	441
167	go	2	10	1	1	498
168	go	2	16	1	1	451
169	go	8	16	1	1	488
170	go	8	16	1	1	682
171	go	6	16	1	1	472
172	nogo	3	16	0	1	n/a
173	go	2	7	1	1	467
174	go	1	13	1	1	473
175	go	6	16	1	1	431
176	go	1	7	1	1	497
177	nogo	3	13	0	1	n/a
178	go	1	10	1	1	357
179	go	7	10	1	1	497
180	go	2	4	1	1	343
181	go	9	10	1	1	521
182	go	9	13	1	1	464
183	go	8	16	1	1	444
184	go	7	4	1	1	500
185	go	2	13	1	1	441
186	go	7	13	1	1	526
187	go	9	7	1	1	436
188	go	7	7	1	1	464
189	go	1	10	1	1	479
190	go	4	13	1	1	471
191	go	8	13	1	1	520
192	go	5	13	1	1	528
193	go	9	4	1	1	685
194	go	5	16	1	1	442
195	go	6	10	1	1	342
196	go	9	10	1	1	357
197	nogo	3	10	0	1	n/a
198	go	9	16	1	1	596
199	go	8	16	1	1	301
200	go	7	10	1	1	435
201	nogo	3	4	0	1	n/a
202	go	4	16	1	1	710
203	nogo	3	7	0	1	n/a
204	go	1	10	1	1	771
205	go	6	13	1	1	370
206	go	5	7	1	1	408
207	go	9	13	1	1	446
208	go	2	10	1	1	485
209	go	7	10	1	1	431
210	go	7	4	1	1	435
211	go	1	16	1	1	393
212	go	8	13	1	1	463
213	go	7	4	1	1	547
214	go	1	13	1	1	389
215	go	7	10	1	1	431
216	nogo	3	4	1	0	406
217	nogo	3	7	1	0	464
218	go	2	4	1	1	617
219	go	2	10	1	1	488
220	go	7	10	1	1	404
221	go	5	7	1	1	448
222	nogo	3	4	0	1	n/a
223	go	7	16	1	1	621
224	go	8	13	1	1	382
225	go	9	7	1	1	424
