trial	response	correct_response	accuracy	reaction_time
1	l	l	1	1157
2	j	j	1	892
3	l	l	1	704
4	l	l	1	620
5	l	l	1	723
6	k	k	1	722
7	n/a	j	0	n/a
8	n/a	j	0	n/a
9	k	l	0	1018
10	k	k	1	1216
11	l	l	1	1066
12	k	k	1	1575
13	l	l	1	1767
14	j	j	1	1479
15	k	k	1	1353
16	l	l	1	564
17	k	k	1	612
18	l	l	1	1470
19	k	k	1	943
20	j	j	1	1417
