trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1078
2	l	l	1	698
3	j	k	0	757
4	l	l	1	889
5	k	k	1	904
6	l	l	1	626
7	j	j	1	1441
8	k	k	1	1011
9	j	j	1	1146
10	l	l	1	1030
11	k	k	1	691
12	l	l	1	1052
13	l	l	1	829
14	l	l	1	1635
15	l	l	1	1696
16	k	j	0	629
17	l	k	0	985
18	j	j	1	630
19	k	k	1	911
20	j	j	1	682
