trial	response	correct_response	accuracy	reaction_time
1	8	8	1	969
2	1	14	0	2196
3	14	16	0	2293
4	9	11	0	905
5	6	6	1	351
6	10	10	1	1038
7	13	13	1	1576
8	7	7	1	639
9	3	3	1	713
10	7	7	1	1168
11	10	10	1	1136
12	12	11	0	1677
13	10	10	1	1550
14	8	8	1	1543
15	14	14	1	2112
16	15	15	1	2239
17	10	10	1	1260
18	9	9	1	993
19	8	8	1	929
20	12	12	1	1197
21	13	13	1	1388
22	5	5	1	808
23	9	9	1	635
24	11	11	1	913
25	4	4	1	695
26	7	7	1	945
27	14	14	1	2160
28	13	13	1	1457
29	9	9	1	802
30	6	6	1	961
