trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	434
2	go	4	10	1	1	331
3	go	1	7	1	1	259
4	go	1	7	1	1	282
5	go	5	10	1	1	308
6	go	1	16	1	1	301
7	go	8	4	1	1	295
8	go	6	10	1	1	296
9	go	5	4	1	1	287
10	go	7	16	1	1	300
11	go	7	10	1	1	300
12	go	9	10	1	1	298
13	go	2	16	1	1	304
14	nogo	3	4	1	0	269
15	go	8	7	1	1	345
16	go	5	10	1	1	337
17	go	5	16	1	1	352
18	go	6	7	1	1	300
19	go	1	10	1	1	277
20	go	8	16	1	1	298
21	go	9	10	1	1	301
22	go	8	7	1	1	321
23	go	2	10	1	1	264
24	go	7	10	1	1	354
25	go	6	13	1	1	313
26	go	4	10	1	1	313
27	go	8	13	1	1	247
28	go	6	13	1	1	303
29	go	8	10	1	1	252
30	go	2	4	1	1	297
31	go	9	13	1	1	320
32	go	8	4	1	1	275
33	go	9	4	1	1	328
34	go	5	13	1	1	288
35	go	2	10	1	1	312
36	go	4	13	1	1	266
37	nogo	3	13	1	0	321
38	go	5	13	1	1	224
39	go	5	7	1	1	246
40	go	6	7	1	1	236
41	nogo	3	7	1	0	202
42	go	2	4	1	1	303
43	go	7	16	1	1	260
44	go	5	13	1	1	185
45	go	7	13	1	1	245
46	go	8	13	1	1	292
47	go	2	7	1	1	317
48	go	7	10	1	1	332
49	go	4	4	1	1	309
50	go	1	4	1	1	304
51	nogo	3	16	1	0	303
52	go	7	10	1	1	269
53	go	4	10	1	1	279
54	go	6	13	1	1	249
55	go	4	13	1	1	291
56	go	8	7	1	1	279
57	go	8	7	1	1	367
58	go	4	13	1	1	348
59	go	1	13	1	1	305
60	go	9	4	1	1	356
61	go	9	13	1	1	301
62	go	4	13	1	1	363
63	go	8	10	1	1	273
64	go	2	10	1	1	306
65	go	2	16	1	1	256
66	go	8	10	1	1	320
67	go	7	10	1	1	311
68	nogo	3	10	1	0	326
69	go	4	4	1	1	85
70	go	7	13	1	1	123
71	go	1	16	1	1	229
72	go	4	13	1	1	153
73	nogo	3	10	1	0	191
74	go	5	10	1	1	185
75	go	9	10	1	1	273
76	go	8	10	1	1	123
77	go	4	13	1	1	114
78	go	7	4	1	1	355
79	go	4	4	1	1	518
80	go	1	16	1	1	375
81	go	2	4	1	1	226
82	go	6	10	1	1	241
83	go	6	4	1	1	229
84	go	4	7	1	1	199
85	go	6	7	1	1	242
86	go	6	7	1	1	317
87	go	9	4	1	1	272
88	go	9	16	1	1	299
89	go	7	7	1	1	160
90	go	6	10	1	1	221
91	go	4	7	1	1	242
92	go	1	16	1	1	289
93	go	7	4	1	1	446
94	nogo	3	10	1	0	251
95	nogo	3	4	1	0	30
96	go	9	7	1	1	460
97	go	8	13	1	1	242
98	go	2	13	1	1	75
99	go	7	16	1	1	231
100	go	6	16	1	1	248
101	go	6	4	1	1	212
102	go	1	7	1	1	90
103	go	9	13	1	1	242
104	go	9	13	1	1	238
105	nogo	3	13	1	0	278
106	go	1	10	1	1	174
107	go	4	16	0	0	n/a
108	go	1	13	1	1	254
109	go	1	10	1	1	268
110	go	2	4	1	1	212
111	nogo	3	10	1	0	231
112	go	6	10	1	1	268
113	go	8	16	1	1	211
114	go	5	16	1	1	158
115	go	9	7	1	1	219
116	nogo	3	4	1	0	256
117	go	9	13	1	1	321
118	go	5	7	1	1	196
119	go	5	16	1	1	29
120	go	4	4	1	1	302
121	go	2	16	1	1	302
122	go	6	10	1	1	357
123	go	8	16	1	1	231
124	nogo	3	10	1	0	302
125	go	8	4	1	1	322
126	go	4	4	1	1	277
127	go	4	13	1	1	309
128	go	2	16	1	1	281
129	go	5	4	1	1	276
130	go	2	13	1	1	314
131	go	1	16	1	1	345
132	go	1	16	1	1	337
133	go	5	13	1	1	352
134	go	9	16	1	1	367
135	go	5	7	1	1	475
136	go	4	16	1	1	307
137	go	5	10	1	1	367
138	nogo	3	4	0	1	n/a
139	go	4	7	1	1	252
140	go	2	16	1	1	247
141	go	5	10	1	1	232
142	go	6	4	1	1	275
143	go	9	13	1	1	313
144	go	4	7	1	1	287
145	go	6	16	1	1	229
146	nogo	3	4	1	0	306
147	go	1	13	1	1	232
148	go	5	4	1	1	250
149	go	5	13	1	1	148
150	go	4	7	1	1	259
151	go	6	4	1	1	249
152	go	4	4	1	1	246
153	go	5	13	1	1	259
154	go	5	7	1	1	274
155	go	6	13	1	1	360
156	go	2	7	1	1	281
157	nogo	3	16	1	0	335
158	go	8	7	1	1	218
159	nogo	3	10	1	0	281
160	go	1	4	1	1	318
161	go	9	4	1	1	295
162	nogo	3	16	1	0	320
163	go	2	10	1	1	473
164	go	7	7	1	1	245
165	go	6	13	1	1	254
166	go	6	16	1	1	308
167	go	2	4	1	1	310
168	go	2	13	1	1	280
169	go	8	7	1	1	369
170	go	8	16	1	1	268
171	go	6	7	1	1	280
172	nogo	3	4	1	0	313
173	go	2	16	1	1	305
174	go	1	16	1	1	231
175	go	6	13	1	1	277
176	go	1	4	1	1	245
177	nogo	3	16	1	0	328
178	go	1	10	1	1	274
179	go	7	16	1	1	311
180	go	2	7	1	1	259
181	go	9	7	1	1	301
182	go	9	4	1	1	298
183	go	8	7	1	1	258
184	go	7	4	1	1	274
185	go	2	7	1	1	264
186	go	7	16	1	1	350
187	go	9	4	1	1	357
188	go	7	13	1	1	292
189	go	1	10	1	1	354
190	go	4	16	1	1	274
191	go	8	4	1	1	313
192	go	5	7	1	1	375
193	go	9	4	1	1	301
194	go	5	10	1	1	302
195	go	6	7	1	1	298
196	go	9	4	1	1	402
197	nogo	3	10	1	0	302
198	go	9	13	1	1	117
199	go	8	16	1	1	200
200	go	7	13	1	1	78
201	nogo	3	10	1	0	139
202	go	4	10	1	1	178
203	nogo	3	7	1	0	169
204	go	1	7	1	1	364
205	go	6	7	1	1	250
206	go	5	7	1	1	193
207	go	9	16	1	1	235
208	go	2	7	1	1	300
209	go	7	7	1	1	326
210	go	7	13	1	1	305
211	go	1	16	1	1	247
212	go	8	16	1	1	297
213	go	7	13	1	1	364
214	go	1	4	1	1	310
215	go	7	13	1	1	310
216	nogo	3	10	1	0	318
217	nogo	3	13	0	1	n/a
218	go	2	7	1	1	342
219	go	2	7	1	1	286
220	go	7	7	1	1	281
221	go	5	16	1	1	237
222	nogo	3	4	1	0	306
223	go	7	16	1	1	268
224	go	8	16	1	1	187
225	go	9	4	1	1	305
