onset	duration	trial_type	rating	response_time	database	identifier
6.264	6.005	vp	1	1.241	iaps	4290
21.147	6.017	vp	1	0.939	iaps	2395
32.447	6.016	vp	1	1.509	iaps	5700
48.546	6.015	dn	2	1.062	iaps	2120
61.646	6.013	dn	2	1.545	iaps	6230
74.741	6.005	dn	2	2.410	iaps	2455
90.804	6.009	ip	3	1.294	iaps	8034
103.496	6.005	ip	2	1.476	iaps	2170
116.979	6.016	ip	3	1.031	iaps	4800
133.078	6.017	vn	1	0.898	iaps	2590
145.877	6.016	vn	2	1.623	iaps	9180
159.276	6.015	vn	1	1.077	iaps	2278
175.373	6.005	dp	1	0.840	iaps	4610
189.344	6.007	dp	1	0.987	iaps	8120
201.511	6.006	dp	2	1.046	iaps	5600
217.581	6.013	in	3	0.726	iaps	3220
231.062	6.016	in	4	0.817	iaps	6561
243.743	6.017	in	4	0.714	iaps	6300
259.841	6.016	vt	1	0.724	iaps	7187
272.939	6.004	vt	1	0.754	iaps	7009
286.003	6.007	vt	1	0.875	iaps	7161
302.066	6.011	dn	2	1.331	iaps	9561
316.659	6.017	dn	2	1.321	iaps	9420
328.260	6.016	dn	1	1.029	iaps	9920
344.359	6.023	ip	4	0.730	iaps	2391
358.257	6.015	ip	4	0.915	iaps	2209
370.542	6.010	ip	4	0.693	iaps	8178
386.634	6.009	vn	1	1.099	iaps	2981
400.409	6.005	vn	1	1.075	iaps	1274
412.815	6.010	vn	1	0.585	iaps	9041
428.908	6.017	dp	2	1.024	iaps	1500
443.807	6.016	dp	2	1.092	iaps	7350
455.105	6.016	dp	1	1.037	iaps	1540
471.191	6.010	vt	1	0.870	iaps	2190
484.074	6.009	vt	1	0.658	iaps	7002
497.347	6.010	vt	1	0.855	iaps	5740
513.440	6.016	in	4	1.034	iaps	9050
527.840	6.017	in	4	0.727	iaps	2683
539.640	6.015	in	4	1.146	iaps	6213
555.737	6.016	vp	2	1.256	iaps	8179
570.135	6.004	vp	1	0.655	iaps	8510
581.917	6.005	vp	1	0.624	iaps	4641
