onset	duration	trial_type	rating	response_time	database	identifier
6.277	6.015	vp	2	2.392	iaps	5460
21.174	6.004	vp	3	1.217	iaps	4622
32.456	6.005	vp	3	1.573	iaps	7480
48.536	6.009	dn	2	3.282	iaps	2700
61.629	6.016	dn	2	1.689	iaps	9007
74.728	6.016	dn	2	2.239	iaps	3400
90.828	6.016	ip	3	2.516	iaps	8161
103.526	6.015	ip	3	1.689	iaps	1721
117.024	6.016	ip	3	1.691	iaps	5621
133.111	6.009	vn	3	1.260	iaps	6555
145.877	6.008	vn	3	2.874	iaps	9430
159.260	6.004	vn	3	2.876	iaps	2710
175.344	6.016	dp	1	1.856	iaps	5480
189.344	6.015	dp	1	1.652	iaps	8170
201.542	6.016	dp	2	1.656	iaps	7280
217.639	6.015	in	3	1.467	iaps	6834
231.120	6.005	in	3	1.332	iaps	9341
243.784	6.009	in	3	4.001	iaps	9330
259.859	6.004	vt	1	1.388	iaps	7705
272.942	6.016	vt	2	1.727	iaps	7179
286.042	6.016	vt	1	1.277	iaps	7233
302.141	6.015	dn	2	2.123	iaps	9592
316.738	6.015	dn	1	3.279	iaps	9471
328.319	6.005	dn	n/a	n/a	iaps	9611
344.382	6.012	ip	3	1.814	iaps	4180
358.247	6.010	ip	3	1.859	iaps	2224
370.524	6.017	ip	4	1.700	iaps	8186
386.624	6.016	vn	3	1.253	iaps	6831
400.422	6.016	vn	3	2.399	iaps	2688
412.823	6.012	vn	2	2.611	iaps	9342
428.918	6.005	dp	n/a	n/a	iaps	1510
443.781	6.009	dp	1	2.622	iaps	7580
455.046	6.010	dp	2	1.664	iaps	1650
471.123	6.016	vt	1	3.071	iaps	2393
484.022	6.017	vt	1	1.233	iaps	7080
497.322	6.015	vt	2	1.245	iaps	2840
513.419	6.015	in	3	1.175	iaps	9400
527.806	6.010	in	3	1.848	iaps	6830
539.571	6.009	in	2	1.973	iaps	7380
555.654	6.005	vp	2	2.640	iaps	8193
570.038	6.016	vp	1	1.300	iaps	8501
581.854	6.017	vp	3	1.369	iaps	5594
