trial	response	correct_response	accuracy	reaction_time
1	8	8	1	876
2	14	14	1	1294
3	16	16	1	1514
4	11	11	1	826
5	6	6	1	632
6	10	10	1	1109
7	13	13	1	1225
8	7	7	1	533
9	3	3	1	247
10	7	7	1	361
11	10	10	1	1092
12	11	11	1	1917
13	10	10	1	1127
14	8	8	1	516
15	14	14	1	1595
16	15	15	1	1499
17	10	10	1	1105
18	9	9	1	359
19	8	8	1	527
20	12	12	1	652
21	13	13	1	2015
22	5	5	1	414
23	9	9	1	1924
24	11	11	1	610
25	4	4	1	505
26	7	7	1	827
27	14	14	1	1310
28	13	13	1	955
29	9	9	1	549
30	6	6	1	157
