trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1179
2	14	14	1	1281
3	16	16	1	1612
4	11	11	1	1061
5	6	6	1	813
6	10	10	1	1435
7	13	13	1	2385
8	7	7	1	648
9	3	3	1	507
10	7	7	1	791
11	10	10	1	1416
12	11	11	1	1096
13	10	10	1	986
14	8	8	1	944
15	14	14	1	1486
16	15	15	1	1453
17	10	10	1	1215
18	9	9	1	947
19	8	8	1	577
20	12	12	1	840
21	13	13	1	741
22	5	5	1	412
23	9	9	1	383
24	11	11	1	1013
25	4	4	1	861
26	7	7	1	453
27	14	14	1	2354
28	13	13	1	1383
29	9	9	1	427
30	6	6	1	746
