onset	duration	trial_type	rating	response_time	database	identifier
6.254	6.009	vp	4	4.001	iaps	4640
21.130	6.003	vp	4	4.002	iaps	4607
32.413	6.016	vp	4	3.999	iaps	7430
48.513	6.017	dn	4	4.002	iaps	2490
61.628	6.015	dn	4	3.999	iaps	9042
74.726	6.017	dn	4	4.000	iaps	6243
90.823	6.006	ip	4	4.001	iaps	8180
103.487	6.009	ip	4	4.001	iaps	2208
116.962	6.004	ip	4	4.001	iaps	5820
133.045	6.017	vn	4	4.000	iaps	6250
145.845	6.016	vn	4	4.002	iaps	9530
159.243	6.017	vn	4	4.000	iaps	4621
175.341	6.016	dp	4	4.002	iaps	4680
189.327	6.011	dp	4	4.000	iaps	8210
201.502	6.009	dp	4	4.000	iaps	7260
217.565	6.012	in	4	4.001	iaps	6821
231.047	6.014	in	4	3.999	iaps	9331
243.744	6.016	in	4	4.000	iaps	9320
259.843	6.016	vt	4	4.002	iaps	7950
272.940	6.016	vt	4	4.001	iaps	7050
286.038	6.004	vt	4	4.000	iaps	7090
302.109	6.008	dn	4	4.002	iaps	9621
316.676	6.004	dn	4	4.002	iaps	9620
328.259	6.016	dn	4	4.002	iaps	9830
344.359	6.027	ip	4	3.999	iaps	2345
358.274	6.017	ip	4	4.002	iaps	2310
370.572	6.015	ip	4	4.001	iaps	8341
386.659	6.009	vn	4	4.001	iaps	6550
400.425	6.008	vn	4	4.000	iaps	2053
412.809	6.016	vn	4	4.000	iaps	9432
428.908	6.016	dp	4	4.000	iaps	1463
443.808	6.017	dp	4	4.001	iaps	8090
455.107	6.016	dp	4	4.000	iaps	1722
471.205	6.015	vt	4	4.000	iaps	2214
484.090	6.010	vt	4	4.000	iaps	7035
497.356	6.009	vt	4	4.001	iaps	7020
513.430	6.010	in	4	4.001	iaps	9495
527.824	6.016	in	4	4.002	iaps	6510
539.623	6.016	in	4	3.999	iaps	9001
555.722	6.015	vp	4	3.999	iaps	8370
570.105	6.013	vp	4	4.001	iaps	8496
581.889	6.011	vp	4	3.999	iaps	5000
