onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.016	dp	1	2.719	iaps	4610
18.663	6.016	dp	1	1.244	iaps	8178
32.461	6.015	dp	2	1.232	iaps	4800
48.558	6.004	vn	2	1.713	iaps	9420
62.146	6.007	vn	1	1.208	iaps	6230
74.720	6.008	vn	2	1.401	iaps	2590
90.813	6.016	ip	2	1.878	iaps	5600
105.813	6.016	ip	3	1.363	iaps	2395
117.012	6.016	ip	3	1.619	iaps	4641
133.109	6.015	dn	2	1.028	iaps	1274
146.195	6.010	dn	2	1.302	iaps	6300
159.261	6.009	dn	2	1.542	iaps	3220
175.335	6.009	vt	1	1.107	iaps	7187
189.210	6.004	vt	2	1.754	iaps	7002
201.494	6.017	vt	1	0.878	iaps	7161
217.593	6.016	in	3	1.730	iaps	2120
230.291	6.015	in	2	2.121	iaps	9180
243.789	6.004	in	2	1.454	iaps	9041
259.869	6.007	vp	1	2.370	iaps	8034
274.243	6.007	vp	2	1.011	iaps	8510
286.009	6.004	vp	1	1.675	iaps	2209
302.078	6.015	dn	1	1.490	iaps	6213
314.876	6.016	dn	2	0.859	iaps	9561
328.274	6.015	dn	2	1.821	iaps	6561
344.371	6.009	vp	3	1.884	iaps	8179
357.952	6.007	vp	1	1.139	iaps	2391
370.516	6.008	vp	2	0.932	iaps	1500
386.608	6.016	in	3	1.348	iaps	9920
400.810	6.014	in	3	1.105	iaps	2981
412.810	6.014	in	2	1.278	iaps	2278
428.906	6.016	vt	2	0.948	iaps	2190
443.703	6.004	vt	1	1.103	iaps	5740
455.067	6.006	vt	1	1.048	iaps	7009
471.132	6.008	dp	2	0.869	iaps	7350
486.106	6.004	dp	1	1.686	iaps	4290
497.290	6.016	dp	1	1.545	iaps	2170
513.389	6.017	vn	1	1.762	iaps	9050
527.088	6.016	vn	1	1.290	iaps	2455
539.586	6.015	vn	1	1.902	iaps	2683
555.656	6.009	ip	2	1.602	iaps	1540
568.130	6.009	ip	2	0.873	iaps	5700
581.805	6.006	ip	2	0.891	iaps	8120
