trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1655
2	k	k	1	1421
3	k	k	1	1383
4	k	k	1	1237
5	k	k	1	1650
6	l	l	1	1586
7	k	k	1	2093
8	j	j	1	1038
9	l	l	1	933
10	j	j	1	991
11	l	l	1	1508
12	l	l	1	894
13	k	k	1	1441
14	j	j	1	912
15	l	l	1	1169
16	j	j	1	870
17	l	l	1	1150
18	j	j	1	1181
19	k	k	1	1503
20	n/a	j	0	n/a
