trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	878
2	go	4	13	1	1	507
3	go	1	16	1	1	465
4	go	1	10	1	1	497
5	go	5	10	1	1	719
6	go	1	4	1	1	600
7	go	8	10	1	1	621
8	go	6	10	1	1	576
9	go	5	13	1	1	611
10	go	7	16	1	1	604
11	go	7	16	1	1	575
12	go	9	7	1	1	543
13	go	2	4	1	1	536
14	nogo	3	10	0	1	n/a
15	go	8	16	1	1	822
16	go	5	16	1	1	569
17	go	5	4	1	1	608
18	go	6	4	1	1	603
19	go	1	13	1	1	622
20	go	8	4	1	1	619
21	go	9	4	1	1	589
22	go	8	4	1	1	626
23	go	2	10	1	1	596
24	go	7	7	1	1	596
25	go	6	13	1	1	617
26	go	4	10	1	1	557
27	go	8	13	1	1	623
28	go	6	13	1	1	611
29	go	8	13	1	1	609
30	go	2	13	1	1	623
31	go	9	10	1	1	638
32	go	8	13	1	1	609
33	go	9	10	1	1	601
34	go	5	13	1	1	587
35	go	2	13	1	1	631
36	go	4	13	1	1	596
37	nogo	3	7	0	1	n/a
38	go	5	10	1	1	842
39	go	5	16	1	1	629
40	go	6	10	1	1	605
41	nogo	3	10	0	1	n/a
42	go	2	13	1	1	947
43	go	7	10	1	1	594
44	go	5	13	1	1	548
45	go	7	4	1	1	494
46	go	8	7	1	1	507
47	go	2	16	1	1	468
48	go	7	7	1	1	468
49	go	4	7	1	1	457
50	go	1	16	1	1	509
51	nogo	3	7	0	1	n/a
52	go	7	10	1	1	704
53	go	4	7	1	1	442
54	go	6	16	1	1	458
55	go	4	13	1	1	506
56	go	8	7	1	1	527
57	go	8	13	1	1	586
58	go	4	7	1	1	623
59	go	1	13	1	1	684
60	go	9	4	1	1	615
61	go	9	4	1	1	586
62	go	4	7	1	1	583
63	go	8	16	1	1	620
64	go	2	7	1	1	635
65	go	2	16	1	1	633
66	go	8	4	1	1	604
67	go	7	16	1	1	618
68	nogo	3	10	0	1	n/a
69	go	4	7	1	1	995
70	go	7	16	1	1	607
71	go	1	4	1	1	673
72	go	4	4	1	1	666
73	nogo	3	10	0	1	n/a
74	go	5	4	1	1	877
75	go	9	10	1	1	553
76	go	8	4	1	1	485
77	go	4	7	1	1	528
78	go	7	10	1	1	591
79	go	4	10	1	1	632
80	go	1	16	1	1	623
81	go	2	4	1	1	705
82	go	6	7	1	1	721
83	go	6	13	1	1	645
84	go	4	4	1	1	617
85	go	6	10	1	1	675
86	go	6	4	1	1	652
87	go	9	4	1	1	644
88	go	9	10	1	1	612
89	go	7	7	1	1	611
90	go	6	10	1	1	633
91	go	4	16	1	1	626
92	go	1	13	1	1	555
93	go	7	13	1	1	441
94	nogo	3	10	0	1	n/a
95	nogo	3	10	0	1	n/a
96	go	9	7	1	1	546
97	go	8	10	1	1	399
98	go	2	13	1	1	462
99	go	7	4	1	1	493
100	go	6	7	1	1	620
101	go	6	4	1	1	590
102	go	1	16	1	1	560
103	go	9	7	1	1	575
104	go	9	10	1	1	568
105	nogo	3	13	0	1	n/a
106	go	1	13	1	1	861
107	go	4	13	1	1	503
108	go	1	7	1	1	449
109	go	1	7	1	1	419
110	go	2	4	1	1	441
111	nogo	3	7	0	1	n/a
112	go	6	13	1	1	1055
113	go	8	16	1	1	553
114	go	5	10	1	1	573
115	go	9	13	1	1	534
116	nogo	3	13	0	1	n/a
117	go	9	13	1	1	941
118	go	5	7	1	1	596
119	go	5	16	1	1	542
120	go	4	7	1	1	600
121	go	2	16	1	1	592
122	go	6	10	1	1	585
123	go	8	7	1	1	461
124	nogo	3	4	0	1	n/a
125	go	8	4	1	1	710
126	go	4	13	1	1	587
127	go	4	10	1	1	627
128	go	2	4	1	1	619
129	go	5	10	1	1	571
130	go	2	7	1	1	572
131	go	1	7	1	1	564
132	go	1	13	1	1	578
133	go	5	10	1	1	523
134	go	9	16	1	1	661
135	go	5	13	1	1	591
136	go	4	16	1	1	542
137	go	5	13	1	1	441
138	nogo	3	7	0	1	n/a
139	go	4	10	1	1	624
140	go	2	7	1	1	615
141	go	5	16	1	1	652
142	go	6	16	1	1	622
143	go	9	10	1	1	682
144	go	4	7	1	1	698
145	go	6	7	1	1	713
146	nogo	3	4	0	1	n/a
147	go	1	7	1	1	909
148	go	5	10	1	1	587
149	go	5	4	1	1	634
150	go	4	16	1	1	700
151	go	6	13	1	1	584
152	go	4	16	1	1	548
153	go	5	16	1	1	515
154	go	5	16	1	1	495
155	go	6	4	1	1	515
156	go	2	7	1	1	440
157	nogo	3	7	0	1	n/a
158	go	8	10	1	1	974
159	nogo	3	4	0	1	n/a
160	go	1	16	1	1	557
161	go	9	16	1	1	526
162	nogo	3	4	0	1	n/a
163	go	2	16	1	1	863
164	go	7	4	1	1	521
165	go	6	13	1	1	527
166	go	6	10	1	1	485
167	go	2	10	1	1	473
168	go	2	10	1	1	457
169	go	8	10	1	1	456
170	go	8	10	1	1	491
171	go	6	4	1	1	604
172	nogo	3	16	0	1	n/a
173	go	2	16	1	1	642
174	go	1	16	1	1	550
175	go	6	13	1	1	518
176	go	1	16	1	1	578
177	nogo	3	16	0	1	n/a
178	go	1	4	1	1	1029
179	go	7	13	1	1	567
180	go	2	13	1	1	513
181	go	9	7	1	1	552
182	go	9	4	1	1	527
183	go	8	4	1	1	639
184	go	7	4	1	1	606
185	go	2	13	1	1	646
186	go	7	4	1	1	588
187	go	9	13	1	1	578
188	go	7	10	1	1	552
189	go	1	4	1	1	593
190	go	4	7	1	1	533
191	go	8	16	1	1	550
192	go	5	13	1	1	641
193	go	9	10	1	1	591
194	go	5	7	1	1	585
195	go	6	13	1	1	600
196	go	9	13	1	1	636
197	nogo	3	16	0	1	n/a
198	go	9	10	1	1	704
199	go	8	13	1	1	581
200	go	7	4	1	1	641
201	nogo	3	16	0	1	n/a
202	go	4	7	1	1	830
203	nogo	3	16	0	1	n/a
204	go	1	16	1	1	896
205	go	6	7	1	1	595
206	go	5	4	1	1	659
207	go	9	16	1	1	673
208	go	2	16	1	1	670
209	go	7	7	1	1	642
210	go	7	4	1	1	680
211	go	1	7	1	1	647
212	go	8	16	1	1	709
213	go	7	13	1	1	678
214	go	1	13	1	1	670
215	go	7	7	1	1	649
216	nogo	3	4	0	1	n/a
217	nogo	3	16	0	1	n/a
218	go	2	7	1	1	843
219	go	2	4	1	1	651
220	go	7	10	1	1	619
221	go	5	16	1	1	635
222	nogo	3	10	0	1	n/a
223	go	7	7	1	1	762
224	go	8	4	1	1	574
225	go	9	4	1	1	550
