trial	response	correct_response	accuracy	reaction_time
1	j	j	1	883
2	k	k	1	612
3	k	k	1	567
4	j	j	1	571
5	l	k	0	666
6	l	l	1	1492
7	j	j	1	493
8	j	j	1	732
9	k	k	1	1088
10	j	j	1	1026
11	k	k	1	732
12	l	l	1	1123
13	l	l	1	673
14	j	j	1	1174
15	l	l	1	662
16	j	j	1	468
17	l	l	1	621
18	j	j	1	704
19	j	j	1	975
20	l	l	1	642
