trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1230
2	j	j	1	965
3	k	k	1	796
4	j	j	1	1673
5	k	k	1	1018
6	k	k	1	1276
7	k	k	1	821
8	j	j	1	1180
9	k	k	1	1647
10	j	j	1	1334
11	k	k	1	1732
12	k	l	0	1138
13	l	l	1	1332
14	j	j	1	1317
15	l	l	1	851
16	k	l	0	1205
17	l	l	1	872
18	k	k	1	894
19	l	l	1	816
20	j	j	1	598
