trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	641
2	go	4	10	1	1	436
3	go	1	16	1	1	337
4	go	1	16	1	1	365
5	go	5	16	1	1	356
6	go	1	13	1	1	376
7	go	8	16	1	1	370
8	go	6	7	1	1	362
9	go	5	16	1	1	344
10	go	7	13	1	1	347
11	go	7	4	1	1	430
12	go	9	7	1	1	386
13	go	2	10	1	1	347
14	nogo	3	13	1	0	339
15	go	8	7	1	1	377
16	go	5	13	1	1	324
17	go	5	13	1	1	362
18	go	6	7	1	1	417
19	go	1	13	1	1	408
20	go	8	4	1	1	483
21	go	9	16	1	1	429
22	go	8	4	1	1	431
23	go	2	7	1	1	375
24	go	7	16	1	1	419
25	go	6	4	1	1	439
26	go	4	10	1	1	435
27	go	8	13	1	1	406
28	go	6	16	1	1	404
29	go	8	4	1	1	430
30	go	2	13	1	1	452
31	go	9	10	1	1	426
32	go	8	13	1	1	441
33	go	9	16	1	1	456
34	go	5	7	1	1	494
35	go	2	4	1	1	463
36	go	4	16	1	1	477
37	nogo	3	7	0	1	n/a
38	go	5	10	1	1	334
39	go	5	16	1	1	350
40	go	6	4	1	1	333
41	nogo	3	13	1	0	330
42	go	2	4	1	1	386
43	go	7	13	1	1	392
44	go	5	16	1	1	402
45	go	7	13	1	1	409
46	go	8	4	1	1	376
47	go	2	4	1	1	517
48	go	7	10	1	1	440
49	go	4	7	1	1	387
50	go	1	13	1	1	448
51	nogo	3	7	0	1	n/a
52	go	7	4	1	1	426
53	go	4	16	1	1	374
54	go	6	4	1	1	451
55	go	4	7	1	1	432
56	go	8	7	1	1	502
57	go	8	4	1	1	451
58	go	4	4	1	1	471
59	go	1	10	1	1	466
60	go	9	4	1	1	493
61	go	9	13	1	1	493
62	go	4	10	1	1	464
63	go	8	10	1	1	485
64	go	2	10	1	1	519
65	go	2	16	1	1	474
66	go	8	7	1	1	458
67	go	7	7	1	1	427
68	nogo	3	13	0	1	n/a
69	go	4	4	1	1	406
70	go	7	7	1	1	385
71	go	1	10	1	1	437
72	go	4	13	1	1	428
73	nogo	3	7	1	0	372
74	go	5	13	1	1	368
75	go	9	13	1	1	339
76	go	8	7	1	1	400
77	go	4	13	1	1	387
78	go	7	16	1	1	371
79	go	4	4	1	1	425
80	go	1	7	1	1	486
81	go	2	4	1	1	512
82	go	6	4	1	1	450
83	go	6	16	1	1	397
84	go	4	4	1	1	469
85	go	6	4	1	1	437
86	go	6	16	1	1	453
87	go	9	10	1	1	400
88	go	9	13	1	1	364
89	go	7	13	1	1	379
90	go	6	16	1	1	429
91	go	4	7	1	1	442
92	go	1	13	1	1	424
93	go	7	10	1	1	416
94	nogo	3	10	0	1	n/a
95	nogo	3	13	1	0	316
96	go	9	13	1	1	370
97	go	8	7	1	1	457
98	go	2	7	1	1	489
99	go	7	4	1	1	480
100	go	6	10	1	1	482
101	go	6	16	1	1	453
102	go	1	16	1	1	422
103	go	9	16	1	1	403
104	go	9	10	1	1	392
105	nogo	3	16	0	1	n/a
106	go	1	10	1	1	480
107	go	4	13	1	1	441
108	go	1	13	1	1	499
109	go	1	7	1	1	434
110	go	2	7	1	1	459
111	nogo	3	16	0	1	n/a
112	go	6	13	1	1	372
113	go	8	13	1	1	431
114	go	5	10	1	1	402
115	go	9	16	1	1	439
116	nogo	3	16	0	1	n/a
117	go	9	16	1	1	453
118	go	5	13	1	1	434
119	go	5	4	1	1	437
120	go	4	10	1	1	424
121	go	2	7	1	1	365
122	go	6	13	1	1	357
123	go	8	7	1	1	386
124	nogo	3	10	0	1	n/a
125	go	8	16	1	1	335
126	go	4	4	1	1	403
127	go	4	10	1	1	386
128	go	2	16	1	1	444
129	go	5	16	1	1	386
130	go	2	10	1	1	418
131	go	1	7	1	1	461
132	go	1	13	1	1	407
133	go	5	4	1	1	604
134	go	9	4	1	1	425
135	go	5	16	1	1	373
136	go	4	13	1	1	411
137	go	5	16	1	1	426
138	nogo	3	7	1	0	443
139	go	4	7	1	1	401
140	go	2	16	1	1	335
141	go	5	16	1	1	430
142	go	6	10	1	1	424
143	go	9	16	1	1	426
144	go	4	7	1	1	458
145	go	6	4	1	1	383
146	nogo	3	7	0	1	n/a
147	go	1	4	1	1	429
148	go	5	4	1	1	497
149	go	5	4	1	1	429
150	go	4	4	1	1	477
151	go	6	4	1	1	491
152	go	4	7	1	1	454
153	go	5	7	1	1	405
154	go	5	10	1	1	401
155	go	6	10	1	1	313
156	go	2	13	1	1	618
157	nogo	3	7	0	1	n/a
158	go	8	7	1	1	406
159	nogo	3	16	1	0	377
160	go	1	13	1	1	345
161	go	9	4	1	1	405
162	nogo	3	10	1	0	421
163	go	2	4	1	1	391
164	go	7	10	1	1	405
165	go	6	10	1	1	379
166	go	6	10	1	1	409
167	go	2	10	1	1	435
168	go	2	7	1	1	473
169	go	8	7	1	1	413
170	go	8	10	1	1	423
171	go	6	7	1	1	449
172	nogo	3	16	0	1	n/a
173	go	2	16	1	1	643
174	go	1	10	1	1	432
175	go	6	13	1	1	402
176	go	1	16	1	1	417
177	nogo	3	16	1	0	317
178	go	1	10	1	1	425
179	go	7	10	1	1	355
180	go	2	10	1	1	421
181	go	9	13	1	1	379
182	go	9	4	1	1	411
183	go	8	10	1	1	355
184	go	7	16	1	1	339
185	go	2	7	1	1	525
186	go	7	10	1	1	438
187	go	9	10	1	1	407
188	go	7	7	1	1	446
189	go	1	4	1	1	438
190	go	4	13	1	1	453
191	go	8	16	1	1	423
192	go	5	10	1	1	471
193	go	9	7	1	1	453
194	go	5	7	1	1	424
195	go	6	7	1	1	438
196	go	9	16	1	1	429
197	nogo	3	16	0	1	n/a
198	go	9	16	1	1	398
199	go	8	13	1	1	448
200	go	7	10	1	1	453
201	nogo	3	10	0	1	n/a
202	go	4	13	1	1	385
203	nogo	3	4	0	1	n/a
204	go	1	10	1	1	404
205	go	6	16	1	1	426
206	go	5	13	1	1	389
207	go	9	4	1	1	450
208	go	2	7	1	1	583
209	go	7	4	1	1	530
210	go	7	10	1	1	427
211	go	1	13	1	1	445
212	go	8	7	1	1	441
213	go	7	4	1	1	456
214	go	1	13	1	1	437
215	go	7	4	1	1	463
216	nogo	3	4	0	1	n/a
217	nogo	3	4	0	1	n/a
218	go	2	13	1	1	418
219	go	2	13	1	1	433
220	go	7	10	1	1	414
221	go	5	10	1	1	491
222	nogo	3	7	0	1	n/a
223	go	7	4	1	1	394
224	go	8	13	1	1	447
225	go	9	7	1	1	434
