onset	duration	trial_type	rating	response_time	database	identifier
6.263	6.005	dp	2	3.483	iaps	4659
18.647	6.016	dp	3	0.928	iaps	8185
32.447	6.017	dp	n/a	n/a	iaps	5450
48.546	6.016	vn	3	0.991	iaps	9500
62.160	6.015	vn	2	1.397	iaps	6370
74.758	6.004	vn	3	1.036	iaps	6210
90.822	6.008	ip	3	1.949	iaps	5660
105.785	6.010	ip	2	2.486	iaps	4623
116.979	6.017	ip	4	1.579	iaps	5260
133.079	6.016	dn	4	0.992	iaps	2692
146.178	6.016	dn	4	1.156	iaps	7361
159.276	6.015	dn	3	1.428	iaps	6311
175.361	6.011	vt	1	1.004	iaps	7175
189.244	6.009	vt	1	2.019	iaps	2890
201.518	6.010	vt	1	0.944	iaps	7004
217.611	6.017	in	4	1.641	iaps	2715
230.310	6.017	in	4	1.346	iaps	9470
243.811	6.016	in	4	1.273	iaps	9415
259.908	6.015	vp	1	1.189	iaps	7400
274.305	6.004	vp	3	2.115	iaps	8400
286.070	6.006	vp	4	2.228	iaps	2346
302.143	6.005	dn	4	1.432	iaps	6315
314.915	6.011	dn	4	1.833	iaps	9520
328.292	6.017	dn	4	1.694	iaps	9265
344.393	6.017	vp	2	1.390	iaps	8350
357.990	6.015	vp	3	2.338	iaps	4614
370.575	6.012	vp	3	1.667	iaps	1620
386.652	6.007	in	4	1.354	iaps	9600
400.816	6.008	in	4	1.736	iaps	6260
412.795	6.013	in	4	1.940	iaps	2753
428.892	6.017	vt	1	1.555	iaps	2381
443.692	6.015	vt	1	1.180	iaps	2493
455.090	6.015	vt	1	1.066	iaps	6150
471.187	6.015	dp	1	2.078	iaps	7270
486.173	6.010	dp	2	2.014	iaps	4652
497.339	6.008	dp	4	1.248	iaps	2341
513.412	6.012	vn	4	1.239	iaps	9452
527.090	6.017	vn	4	1.050	iaps	3300
539.589	6.017	vn	4	1.372	iaps	6244
555.689	6.015	ip	3	1.479	iaps	2331
568.186	6.015	ip	3	2.144	iaps	5811
581.872	6.010	ip	3	1.199	iaps	8080
