onset	duration	trial_type	rating	response_time	database	identifier
6.260	6.016	vp	1	2.342	iaps	4290
21.160	6.015	vp	2	0.924	iaps	2395
32.458	6.015	vp	2	1.078	iaps	5700
48.555	6.015	dn	2	1.547	iaps	2120
61.660	6.008	dn	3	0.939	iaps	6230
74.743	6.007	dn	2	1.459	iaps	2455
90.825	6.004	ip	3	1.358	iaps	8034
103.509	6.017	ip	2	0.969	iaps	2170
117.009	6.016	ip	2	1.335	iaps	4800
133.107	6.015	vn	1	1.360	iaps	2590
145.904	6.015	vn	2	1.694	iaps	9180
159.274	6.010	vn	2	1.718	iaps	2278
175.342	6.006	dp	1	1.699	iaps	4610
189.313	6.012	dp	2	1.798	iaps	8120
201.508	6.016	dp	1	1.102	iaps	5600
217.607	6.017	in	2	1.636	iaps	3220
231.105	6.015	in	2	1.383	iaps	6561
243.786	6.004	in	3	1.288	iaps	6300
259.867	6.007	vt	1	0.969	iaps	7187
272.931	6.009	vt	1	1.075	iaps	7009
286.023	6.005	vt	1	1.019	iaps	7161
302.106	6.016	dn	2	1.291	iaps	9561
316.707	6.015	dn	3	0.875	iaps	9420
328.304	6.016	dn	2	1.352	iaps	9920
344.402	6.015	ip	3	1.524	iaps	2391
358.271	6.010	ip	2	1.250	iaps	2209
370.539	6.007	ip	4	1.155	iaps	8178
386.622	6.004	vn	3	1.274	iaps	2981
400.405	6.016	vn	2	0.922	iaps	1274
412.806	6.014	vn	2	1.127	iaps	9041
428.903	6.016	dp	2	1.122	iaps	1500
443.801	6.015	dp	2	0.834	iaps	7350
455.087	6.011	dp	2	1.235	iaps	1540
471.153	6.008	vt	1	1.024	iaps	2190
484.020	6.005	vt	1	1.122	iaps	7002
497.304	6.017	vt	1	0.959	iaps	5740
513.404	6.016	in	3	1.452	iaps	9050
527.802	6.015	in	3	1.284	iaps	2683
539.586	6.013	in	3	1.577	iaps	6213
555.652	6.011	vp	2	0.829	iaps	8179
570.019	6.007	vp	2	0.804	iaps	8510
581.786	6.005	vp	2	1.932	iaps	4641
