onset	duration	trial_type	rating	response_time	database	identifier
6.070	6.017	in	n/a	n/a	iaps	6244
18.569	6.016	in	n/a	n/a	iaps	9452
32.250	6.017	in	n/a	n/a	iaps	2715
48.347	6.006	vp	n/a	n/a	iaps	2346
62.611	6.007	vp	n/a	n/a	iaps	1620
74.485	6.005	vp	n/a	n/a	iaps	7400
90.569	6.017	dn	n/a	n/a	iaps	9415
102.953	6.015	dn	n/a	n/a	iaps	6260
116.751	6.016	dn	n/a	n/a	iaps	6370
132.849	6.016	ip	n/a	n/a	iaps	5260
146.934	6.011	ip	n/a	n/a	iaps	2331
159.010	6.008	ip	n/a	n/a	iaps	8400
175.074	6.010	vt	n/a	n/a	iaps	2493
188.655	6.011	vt	n/a	n/a	iaps	2381
201.250	6.016	vt	n/a	n/a	iaps	2890
217.350	6.016	dp	n/a	n/a	iaps	5450
231.830	6.016	dp	n/a	n/a	iaps	4652
243.495	6.016	dp	n/a	n/a	iaps	8080
259.582	6.009	vn	n/a	n/a	iaps	9470
273.849	6.006	vn	n/a	n/a	iaps	9500
285.749	6.017	vn	n/a	n/a	iaps	6311
301.849	6.017	ip	n/a	n/a	iaps	7270
316.749	6.016	ip	n/a	n/a	iaps	5811
328.046	6.017	ip	n/a	n/a	iaps	4659
344.144	6.005	vn	n/a	n/a	iaps	9520
358.914	6.009	vn	n/a	n/a	iaps	2692
370.281	6.007	vn	n/a	n/a	iaps	6210
386.365	6.016	dp	n/a	n/a	iaps	8185
399.464	6.017	dp	n/a	n/a	iaps	8350
412.547	6.018	dp	n/a	n/a	iaps	4623
428.629	6.016	in	n/a	n/a	iaps	9600
442.825	6.005	in	n/a	n/a	iaps	6315
454.808	6.006	in	n/a	n/a	iaps	7361
470.880	6.006	vt	n/a	n/a	iaps	7004
483.563	6.017	vt	n/a	n/a	iaps	6150
497.063	6.017	vt	n/a	n/a	iaps	7175
513.163	6.017	dn	n/a	n/a	iaps	9265
525.261	6.016	dn	n/a	n/a	iaps	2753
539.359	6.015	dn	n/a	n/a	iaps	3300
555.445	6.010	vp	n/a	n/a	iaps	2341
569.812	6.007	vp	n/a	n/a	iaps	4614
581.584	6.010	vp	n/a	n/a	iaps	5660
