trial	response	correct_response	accuracy	reaction_time
1	8	8	1	510
2	13	14	0	1183
3	16	16	1	1304
4	11	11	1	923
5	6	6	1	891
6	10	10	1	1143
7	12	13	0	1382
8	7	7	1	812
9	6	3	0	643
10	7	7	1	692
11	10	10	1	1276
12	11	11	1	715
13	10	10	1	1264
14	8	8	1	725
15	13	14	0	935
16	11	15	0	915
17	10	10	1	1077
18	9	9	1	646
19	8	8	1	677
20	12	12	1	949
21	13	13	1	1697
22	5	5	1	568
23	9	9	1	537
24	11	11	1	957
25	4	4	1	626
26	7	7	1	306
27	14	14	1	1277
28	11	13	0	676
29	9	9	1	734
30	6	6	1	665
