trial	response	correct_response	accuracy	reaction_time
1	8	8	1	513
2	14	14	1	706
3	16	16	1	1851
4	11	11	1	373
5	6	6	1	74
6	10	10	1	648
7	13	13	1	605
8	7	7	1	39
9	n/a	3	0	n/a
10	7	7	1	70
11	10	10	1	735
12	1	11	0	206
13	7	10	0	1056
14	8	8	1	27
15	12	14	0	489
16	15	15	1	974
17	0	10	0	663
18	9	9	1	194
19	7	8	0	635
20	12	12	1	306
21	13	13	1	485
22	5	5	1	253
23	9	9	1	302
24	11	11	1	308
25	4	4	1	275
26	7	7	1	1062
27	14	14	1	709
28	13	13	1	606
29	9	9	1	137
30	6	6	1	50
