trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1376
2	j	j	1	776
3	k	k	1	866
4	j	j	1	920
5	k	k	1	1050
6	j	j	1	892
7	k	k	1	932
8	j	j	1	1148
9	j	j	1	1025
10	k	k	1	936
11	l	l	1	1165
12	k	k	1	861
13	k	l	0	1214
14	j	j	1	1005
15	j	j	1	1174
16	k	k	1	836
17	k	k	1	973
18	j	j	1	793
19	k	k	1	1319
20	j	j	1	635
