onset	duration	trial_type	rating	response_time	database	identifier
6.264	6.007	vp	1	0.978	iaps	5201
21.147	6.004	vp	2	1.178	iaps	4660
32.430	6.017	vp	1	0.855	iaps	8190
48.529	6.016	dn	2	2.352	iaps	2730
61.646	6.015	dn	1	2.492	iaps	8485
74.743	6.015	dn	2	1.311	iaps	2751
90.829	6.010	ip	3	2.042	iaps	8300
103.496	6.008	ip	3	2.517	iaps	2304
116.979	6.005	ip	3	2.163	iaps	7470
133.062	6.016	vn	1	1.351	iaps	2900
145.861	6.017	vn	1	1.922	iaps	9290
159.262	6.014	vn	1	1.253	iaps	2750
175.358	6.016	dp	2	1.366	iaps	5629
189.345	6.010	dp	2	1.995	iaps	8461
201.520	6.008	dp	2	1.699	iaps	7501
217.594	6.007	in	3	1.485	iaps	6571
231.065	6.012	in	3	1.001	iaps	9046
243.761	6.016	in	1	2.013	iaps	9006
259.859	6.016	vt	1	1.698	iaps	7041
272.957	6.016	vt	1	0.993	iaps	7010
286.055	6.004	vt	1	0.616	iaps	7034
302.126	6.008	dn	2	0.666	iaps	9417
316.693	6.006	dn	2	2.273	iaps	9409
328.263	6.012	dn	3	1.841	iaps	9630
344.359	6.044	ip	2	1.737	iaps	4651
358.275	6.016	ip	3	1.852	iaps	4599
370.573	6.015	ip	3	1.731	iaps	8497
386.641	6.011	vn	3	1.537	iaps	3550
400.407	6.009	vn	2	0.840	iaps	2691
412.827	6.014	vn	3	2.248	iaps	9102
428.912	6.012	dp	3	2.132	iaps	1731
443.808	6.016	dp	2	1.388	iaps	8200
455.108	6.032	dp	3	2.306	iaps	2216
471.221	6.016	vt	2	1.364	iaps	2850
484.106	6.012	vt	1	1.068	iaps	7000
497.373	6.010	vt	1	1.727	iaps	5534
513.447	6.010	in	3	1.865	iaps	9160
527.827	6.012	in	n/a	n/a	iaps	3160
539.624	6.016	in	2	0.705	iaps	6838
555.723	6.016	vp	1	1.928	iaps	8502
570.120	6.016	vp	2	1.097	iaps	8540
581.906	6.011	vp	3	0.824	iaps	7220
