trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1250
2	k	k	1	1267
3	l	l	1	953
4	n/a	k	0	n/a
5	j	j	1	1028
6	l	l	1	1110
7	k	j	0	1520
8	n/a	l	0	n/a
9	k	k	1	1129
10	l	l	1	1315
11	j	j	1	994
12	k	k	1	1101
13	k	k	1	1018
14	j	j	1	1287
15	j	j	1	1119
16	j	j	1	735
17	j	j	1	966
18	l	l	1	1444
19	k	k	1	927
20	l	l	1	960
