onset	duration	trial_type	rating	response_time	database	identifier
6.266	6.007	vp	3	3.314	iaps	4640
21.139	6.007	vp	3	1.867	iaps	4607
32.439	6.004	vp	1	2.013	iaps	7430
48.522	6.016	dn	2	0.960	iaps	2490
61.639	6.017	dn	2	1.642	iaps	9042
74.737	6.016	dn	2	1.014	iaps	6243
90.834	6.004	ip	2	2.393	iaps	8180
103.515	6.007	ip	3	1.412	iaps	2208
116.988	6.008	ip	3	1.675	iaps	5820
133.060	6.011	vn	2	1.222	iaps	6250
145.854	6.017	vn	2	2.419	iaps	9530
159.254	6.017	vn	2	1.568	iaps	4621
175.353	6.015	dp	3	2.119	iaps	4680
189.351	6.015	dp	2	2.276	iaps	8210
201.536	6.010	dp	1	3.118	iaps	7260
217.603	6.008	in	3	1.673	iaps	6821
231.076	6.010	in	2	1.340	iaps	9331
243.753	6.016	in	3	1.188	iaps	9320
259.852	6.017	vt	1	1.347	iaps	7950
272.952	6.015	vt	1	0.856	iaps	7050
286.049	6.016	vt	1	1.209	iaps	7090
302.146	6.006	dn	2	1.208	iaps	9621
316.702	6.008	dn	2	0.902	iaps	9620
328.275	6.010	dn	1	1.765	iaps	9830
344.369	6.020	ip	2	1.753	iaps	2345
358.269	6.015	ip	3	1.416	iaps	2310
370.567	6.015	ip	1	1.601	iaps	8341
386.664	6.015	vn	3	1.665	iaps	6550
400.450	6.010	vn	4	0.952	iaps	2053
412.817	6.008	vn	3	1.352	iaps	9432
428.883	6.005	dp	2	1.470	iaps	1463
443.767	6.017	dp	1	1.022	iaps	8090
455.067	6.016	dp	2	2.341	iaps	1722
471.166	6.016	vt	1	1.098	iaps	2214
484.064	6.015	vt	1	0.939	iaps	7035
497.350	6.010	vt	1	1.063	iaps	7020
513.416	6.009	in	3	1.327	iaps	9495
527.782	6.005	in	4	1.139	iaps	6510
539.565	6.017	in	2	0.893	iaps	9001
555.665	6.017	vp	2	1.626	iaps	8370
570.065	6.015	vp	3	1.336	iaps	8496
581.863	6.015	vp	2	0.950	iaps	5000
