trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	922
2	go	4	13	1	1	401
3	go	1	10	1	1	311
4	go	1	4	1	1	309
5	go	5	16	1	1	312
6	go	1	10	1	1	265
7	go	8	16	1	1	305
8	go	6	13	1	1	313
9	go	5	4	1	1	352
10	go	7	13	1	1	323
11	go	7	4	1	1	312
12	go	9	4	1	1	311
13	go	2	13	1	1	291
14	nogo	3	13	1	0	306
15	go	8	4	1	1	278
16	go	5	10	1	1	344
17	go	5	16	1	1	317
18	go	6	4	1	1	268
19	go	1	4	1	1	321
20	go	8	16	1	1	328
21	go	9	16	1	1	348
22	go	8	7	1	1	332
23	go	2	4	1	1	307
24	go	7	7	1	1	347
25	go	6	7	1	1	306
26	go	4	10	1	1	312
27	go	8	13	1	1	330
28	go	6	13	1	1	280
29	go	8	13	1	1	307
30	go	2	7	1	1	315
31	go	9	7	1	1	277
32	go	8	10	1	1	254
33	go	9	7	1	1	307
34	go	5	7	1	1	311
35	go	2	7	1	1	360
36	go	4	10	1	1	345
37	nogo	3	7	1	0	314
38	go	5	13	1	1	350
39	go	5	16	1	1	314
40	go	6	7	1	1	305
41	nogo	3	10	1	0	343
42	go	2	7	1	1	301
43	go	7	4	1	1	301
44	go	5	13	1	1	305
45	go	7	4	1	1	368
46	go	8	13	1	1	329
47	go	2	16	1	1	339
48	go	7	13	1	1	331
49	go	4	10	1	1	305
50	go	1	4	1	1	361
51	nogo	3	4	1	0	815
52	go	7	4	1	1	345
53	go	4	16	1	1	484
54	go	6	4	1	1	469
55	go	4	10	1	1	346
56	go	8	16	1	1	300
57	go	8	13	1	1	330
58	go	4	16	1	1	346
59	go	1	16	1	1	338
60	go	9	7	1	1	308
61	go	9	16	1	1	363
62	go	4	7	1	1	325
63	go	8	13	1	1	302
64	go	2	4	1	1	369
65	go	2	13	1	1	310
66	go	8	4	1	1	296
67	go	7	10	1	1	279
68	nogo	3	16	1	0	244
69	go	4	13	1	1	264
70	go	7	7	1	1	300
71	go	1	4	1	1	272
72	go	4	7	1	1	305
73	nogo	3	4	1	0	298
74	go	5	13	1	1	272
75	go	9	10	1	1	295
76	go	8	16	1	1	290
77	go	4	16	1	1	280
78	go	7	7	1	1	281
79	go	4	10	1	1	345
80	go	1	10	1	1	386
81	go	2	16	1	1	301
82	go	6	16	1	1	377
83	go	6	16	1	1	317
84	go	4	4	1	1	427
85	go	6	13	1	1	340
86	go	6	7	1	1	378
87	go	9	4	1	1	419
88	go	9	16	1	1	363
89	go	7	4	1	1	370
90	go	6	16	1	1	371
91	go	4	10	1	1	279
92	go	1	10	1	1	310
93	go	7	16	1	1	311
94	nogo	3	4	1	0	374
95	nogo	3	10	1	0	356
96	go	9	13	1	1	405
97	go	8	13	1	1	301
98	go	2	7	1	1	314
99	go	7	16	1	1	237
100	go	6	4	1	1	363
101	go	6	4	1	1	332
102	go	1	13	1	1	348
103	go	9	13	1	1	409
104	go	9	7	1	1	272
105	nogo	3	13	1	0	290
106	go	1	7	1	1	359
107	go	4	4	1	1	323
108	go	1	7	1	1	477
109	go	1	7	0	0	n/a
110	go	2	13	1	1	804
111	nogo	3	7	1	0	365
112	go	6	16	1	1	258
113	go	8	16	1	1	347
114	go	5	4	1	1	291
115	go	9	16	1	1	292
116	nogo	3	10	1	0	684
117	go	9	10	1	1	306
118	go	5	10	1	1	576
119	go	5	13	1	1	378
120	go	4	13	1	1	451
121	go	2	4	1	1	668
122	go	6	16	1	1	480
123	go	8	7	1	1	472
124	nogo	3	7	0	1	n/a
125	go	8	4	1	1	575
126	go	4	13	1	1	428
127	go	4	16	1	1	397
128	go	2	10	1	1	446
129	go	5	4	1	1	421
130	go	2	16	1	1	347
131	go	1	10	1	1	385
132	go	1	16	1	1	365
133	go	5	4	1	1	380
134	go	9	7	1	1	396
135	go	5	4	1	1	410
136	go	4	4	1	1	425
137	go	5	16	1	1	373
138	nogo	3	10	1	0	388
139	go	4	10	1	1	335
140	go	2	7	1	1	373
141	go	5	13	1	1	326
142	go	6	16	1	1	312
143	go	9	16	1	1	372
144	go	4	10	1	1	388
145	go	6	4	1	1	414
146	nogo	3	16	1	0	385
147	go	1	7	1	1	373
148	go	5	10	1	1	426
149	go	5	16	1	1	373
150	go	4	13	1	1	365
151	go	6	13	1	1	449
152	go	4	10	1	1	395
153	go	5	10	1	1	342
154	go	5	13	1	1	392
155	go	6	16	1	1	349
156	go	2	10	1	1	433
157	nogo	3	4	0	1	n/a
158	go	8	7	1	1	517
159	nogo	3	16	0	1	n/a
160	go	1	7	1	1	584
161	go	9	4	1	1	508
162	nogo	3	7	0	1	n/a
163	go	2	13	1	1	912
164	go	7	13	1	1	384
165	go	6	13	1	1	385
166	go	6	13	1	1	345
167	go	2	13	1	1	363
168	go	2	4	1	1	462
169	go	8	4	1	1	308
170	go	8	7	1	1	360
171	go	6	7	1	1	327
172	nogo	3	7	1	0	371
173	go	2	13	1	1	308
174	go	1	13	1	1	352
175	go	6	16	1	1	410
176	go	1	4	1	1	362
177	nogo	3	10	1	0	303
178	go	1	4	1	1	616
179	go	7	10	1	1	361
180	go	2	16	1	1	353
181	go	9	7	1	1	455
182	go	9	10	1	1	394
183	go	8	4	1	1	503
184	go	7	10	1	1	449
185	go	2	7	1	1	417
186	go	7	7	1	1	489
187	go	9	16	1	1	550
188	go	7	16	1	1	361
189	go	1	7	1	1	387
