trial	response	correct_response	accuracy	reaction_time
1	8	8	1	533
2	14	14	1	764
3	16	16	1	926
4	11	11	1	763
5	6	6	1	381
6	10	10	1	1029
7	13	13	1	1120
8	7	7	1	438
9	3	3	1	420
10	7	7	1	531
11	10	10	1	875
12	11	11	1	795
13	10	10	1	1265
14	8	8	1	744
15	14	14	1	742
16	15	15	1	735
17	10	10	1	1214
18	9	9	1	434
19	8	8	1	383
20	12	12	1	775
21	13	13	1	564
22	5	5	1	867
23	9	9	1	318
24	11	11	1	728
25	4	4	1	458
26	7	7	1	645
27	14	14	1	736
28	13	13	1	517
29	9	9	1	469
30	6	6	1	461
