trial	response	correct_response	accuracy	reaction_time
1	7	7	1	767
2	10	10	1	1107
3	12	9	0	611
4	7	7	1	359
5	6	6	1	782
6	14	9	0	1620
7	12	14	0	660
8	15	15	1	1341
9	7	10	0	1309
10	14	8	0	2359
11	16	16	1	2950
12	12	13	0	2072
13	10	10	1	1315
14	9	9	1	596
15	8	8	1	831
16	13	13	1	1929
17	9	9	1	1128
18	7	7	1	583
19	8	8	1	456
20	13	9	0	1453
21	11	12	0	1289
22	14	14	1	1593
23	9	13	0	595
24	14	9	0	2685
25	7	7	1	894
26	8	8	1	1183
27	10	10	1	655
28	12	12	1	1284
29	7	11	0	408
30	8	8	1	1793
