onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.016	dp	2	3.460	iaps	4680
18.646	6.017	dp	2	3.410	iaps	8341
32.446	6.015	dp	3	0.834	iaps	5820
48.543	6.015	vn	3	1.446	iaps	9620
62.141	6.005	vn	2	2.607	iaps	9042
74.705	6.007	vn	n/a	n/a	iaps	6250
90.819	6.011	ip	4	2.332	iaps	7260
105.779	6.017	ip	3	1.082	iaps	4607
116.978	6.017	ip	2	1.182	iaps	5000
133.078	6.015	dn	3	1.861	iaps	2053
146.176	6.016	dn	4	4.001	iaps	9320
159.273	6.006	dn	2	1.286	iaps	6821
175.344	6.009	vt	n/a	n/a	iaps	7950
189.211	6.005	vt	3	2.470	iaps	7035
201.495	6.016	vt	2	1.370	iaps	7090
217.578	6.016	in	3	2.273	iaps	2490
230.277	6.016	in	3	1.844	iaps	9530
243.774	6.015	in	4	1.375	iaps	9432
259.872	6.006	vp	2	2.205	iaps	8180
274.235	6.009	vp	3	1.937	iaps	8496
286.000	6.011	vp	1	1.201	iaps	2310
302.093	6.016	dn	3	1.935	iaps	9001
314.893	6.016	dn	3	2.018	iaps	9621
328.293	6.016	dn	1	1.459	iaps	9331
344.390	6.020	vp	2	3.918	iaps	8370
357.987	6.016	vp	3	1.719	iaps	2345
370.575	6.010	vp	4	1.658	iaps	1463
386.642	6.006	in	2	1.891	iaps	9830
400.813	6.012	in	4	1.120	iaps	6550
412.808	6.016	in	4	1.768	iaps	4621
428.908	6.015	vt	3	3.977	iaps	2214
443.705	6.016	vt	3	3.725	iaps	7020
455.103	6.004	vt	3	0.812	iaps	7050
471.174	6.009	dp	2	2.061	iaps	8090
486.131	6.010	dp	2	0.907	iaps	4640
497.324	6.016	dp	2	1.254	iaps	2208
513.424	6.016	vn	2	1.352	iaps	9495
527.123	6.016	vn	3	4.000	iaps	6243
539.639	6.015	vn	2	1.113	iaps	6510
555.735	6.004	ip	3	2.889	iaps	1722
568.199	6.008	ip	4	2.385	iaps	7430
581.864	6.008	ip	3	3.013	iaps	8210
