trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1368
2	l	l	1	858
3	l	l	1	746
4	l	l	1	757
5	j	j	1	780
6	l	l	1	763
7	l	l	1	702
8	l	l	1	698
9	k	k	1	834
10	j	j	1	776
11	j	j	1	1115
12	k	k	1	801
13	l	l	1	825
14	j	j	1	855
15	l	l	1	1100
16	{SPACE}	j	0	1287
17	j	j	1	1066
18	k	k	1	808
19	k	k	1	779
20	l	j	0	855
