trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1098
2	14	14	1	1209
3	16	16	1	1661
4	11	11	1	1315
5	6	6	1	836
6	10	10	1	1054
7	13	13	1	1118
8	7	7	1	907
9	3	3	1	677
10	7	7	1	450
11	10	10	1	1371
12	13	11	0	1182
13	10	10	1	1166
14	8	8	1	814
15	14	14	1	1101
16	15	15	1	1391
17	9	10	0	459
18	9	9	1	1139
19	8	8	1	499
20	12	12	1	990
21	7	13	0	778
22	5	5	1	36
23	9	9	1	457
24	11	11	1	1224
25	4	4	1	743
26	7	7	1	421
27	14	14	1	1987
28	8	13	0	2286
29	9	9	1	458
30	6	6	1	497
