onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
1.06852644	14.13289353	8	computer	1.06852644	3.183840349	8.200902484	0.87143989	9.072342374	1
17.38428982	14.02817377	1	PRP1	17.38428982	19.39625387	24.41216835	1.172371143	25.58453949	-1
32.53084871	14.02937719	10	computer	32.53084871	34.54554493	39.55988946	0.882813415	40.44270287	1
47.68853969	14.01815649	1	computer	47.68853969	49.69796407	54.7064037	0.860323763	55.56672746	1
65.83779802	14.02770242	2	computer	65.83779802	67.8484069	72.86518676	0.994544837	73.8597316	1
80.98288291	14.03295345	4	computer	80.98288291	83.0004026	88.01515148	1.00786686	89.02301834	1
96.13691808	14.02767761	8	computer	96.13691808	98.14771062	103.1643463	0.706211931	103.8705582	1
112.2871191	14.02537868	3	computer	112.2871191	114.2956196	119.3122176	0.689523705	120.0017413	1
129.4334246	14.02608122	1	PRP2	129.4334246	131.4429546	136.4591863	0.888280315	137.3474666	-1
146.5828335	14.01443691	2	PRP3	146.5828335	148.5884763	153.5969672	0.924684911	154.5216521	-1
163.7036058	14.02691342	9	PRP1	163.7036058	165.7137908	170.7302498	0.644159318	171.3744091	1
179.8344734	14.02972982	11	computer	179.8344734	181.8463236	186.863928	0.604765074	187.4686931	1
196.986426	14.02655578	4	PRP4	196.986426	198.9956294	204.0127874	0.847248998	204.8600364	-1
212.1319865	14.02988136	3	PRP4	212.1319865	214.1471831	219.1613704	0.839962684	220.0013331	-1
227.2680649	14.02403202	3	PRP5	227.2680649	229.2747662	234.2918535	0.772744704	235.0645982	-1
243.3994217	14.01290072	1	computer	243.3994217	245.4053968	250.4120024	0.807288091	251.2192904	1
259.5159741	14.03254323	2	computer	259.5159741	261.5289585	266.5483116	0.786259389	267.334571	1
274.6647277	14.03041658	10	PRP5	274.6647277	276.6812962	281.694863	0.69915415	282.3940171	1
289.8141248	14.03082469	2	PRP6	289.8141248	291.8306138	296.8446736	0.765266266	297.6099399	-1
306.9522947	14.02529279	9	computer	306.9522947	308.9607521	313.9772695	0.743295624	314.7205651	1
325.0814942	14.02623589	2	PRP1	325.0814942	327.090664	332.1074104	0.687843572	332.795254	-1
341.2145622	14.02351649	3	computer	341.2145622	343.2277455	348.2378171	0.829521567	349.0673386	1
357.3523106	14.025402	9	PRP2	357.3523106	359.3602607	364.3774143	0.92524683	365.3026611	1
375.4983966	14.02911958	10	computer	375.4983966	377.511034	382.5272409	0.747601961	383.2748429	1
391.646256	14.03119833	8	PRP2	391.646256	393.660878	398.6771553	0.657008226	399.3341635	1
406.7840609	14.02546124	1	PRP5	406.7840609	408.7919838	413.8092026	0.716732748	414.5259353	-1
424.9305899	14.02538761	9	computer	424.9305899	426.9393577	431.9557078	0.78975838	432.7454662	1
440.0636364	14.01284589	1	computer	440.0636364	442.0696686	447.0762326	0.598791079	447.6750236	1
455.18089	14.02004545	9	computer	455.18089	457.1928259	462.2007119	0.767867586	462.9685795	1
470.3159918	14.04342894	8	computer	470.3159918	472.3447247	477.3592026	0.626664358	477.9858669	1
487.4782489	14.04309816	10	PRP4	487.4782489	489.491957	494.521277	0.640720635	495.1619976	1
502.634825	14.02429469	2	computer	502.634825	504.6422612	509.6588365	0.719769053	510.3786056	1
518.7788605	14.02683533	8	PRP3	518.7788605	520.7889803	525.8054222	0.702835059	526.5082573	1
534.9284018	14.02429829	8	PRP3	534.9284018	536.9361461	541.9523917	0.711649598	542.6640413	1
550.0594072	14.01519934	9	PRP6	550.0594072	552.0668802	557.0743934	0.723622415	557.7980158	1
567.1830945	14.02760725	11	PRP6	567.1830945	569.1908576	574.2105141	0.604791402	574.8153055	1
