trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1129
2	n/a	l	0	n/a
3	j	l	0	1341
4	l	k	0	1935
5	k	k	1	1033
6	j	j	1	954
7	l	j	0	1236
8	n/a	l	0	n/a
9	l	l	1	1200
10	k	k	1	1164
11	j	k	0	1412
12	k	j	0	1718
13	k	k	1	1462
14	l	l	1	1503
15	j	k	0	1387
16	k	j	0	857
17	n/a	l	0	n/a
18	n/a	j	0	n/a
19	n/a	l	0	n/a
