trial	response	correct_response	accuracy	reaction_time
1	7	7	1	539
2	10	10	1	1062
3	9	9	1	719
4	7	7	1	487
5	6	6	1	445
6	9	9	1	240
7	14	14	1	896
8	15	15	1	1013
9	10	10	1	654
10	8	8	1	1
11	16	16	1	1168
12	13	13	1	962
13	10	10	1	724
14	9	9	1	154
15	8	8	1	326
16	13	13	1	638
17	9	9	1	482
18	7	7	1	162
19	8	8	1	494
20	9	9	1	1749
21	12	12	1	1398
22	14	14	1	839
23	13	13	1	811
24	9	9	1	295
25	7	7	1	398
26	n/a	8	0	n/a
27	10	10	1	1089
28	12	12	1	595
29	11	11	1	668
30	8	8	1	639
