trial	response	correct_response	accuracy	reaction_time
1	l	k	0	928
2	n/a	l	0	n/a
3	l	l	1	1152
4	j	j	1	1390
5	n/a	j	0	n/a
6	k	k	1	1515
7	l	l	1	1113
8	j	j	1	817
9	k	j	0	1744
10	j	j	1	1690
11	k	k	1	1569
12	j	j	1	982
13	j	j	1	1339
14	k	k	1	813
15	k	j	0	1672
16	j	j	1	1301
17	j	j	1	985
18	l	l	1	533
19	j	j	1	1569
20	k	k	1	1305
