onset	duration	trial_type	rating	response_time	database	identifier
6.249	6.014	vp	2	2.844	iaps	4640
21.146	6.016	vp	2	1.280	iaps	4607
32.445	6.015	vp	3	1.523	iaps	7430
48.542	6.014	dn	2	1.284	iaps	2490
61.629	6.010	dn	3	1.862	iaps	9042
74.712	6.007	dn	2	1.469	iaps	6243
90.795	6.016	ip	4	1.528	iaps	8180
103.495	6.016	ip	3	1.627	iaps	2208
116.995	6.017	ip	2	1.750	iaps	5820
133.093	6.015	vn	2	1.956	iaps	6250
145.877	6.012	vn	3	1.635	iaps	9530
159.254	6.007	vn	3	1.631	iaps	4621
175.327	6.007	dp	2	1.075	iaps	4680
189.298	6.012	dp	3	1.699	iaps	8210
201.494	6.017	dp	2	1.224	iaps	7260
217.593	6.016	in	4	1.347	iaps	6821
231.091	6.016	in	4	1.337	iaps	9331
243.790	6.015	in	3	1.406	iaps	9320
259.859	6.009	vt	1	1.356	iaps	7950
272.925	6.008	vt	1	1.571	iaps	7050
285.998	6.011	vt	1	2.331	iaps	7090
302.092	6.017	dn	3	1.748	iaps	9621
316.692	6.016	dn	3	1.315	iaps	9620
328.291	6.016	dn	2	1.190	iaps	9830
344.388	6.007	ip	3	1.335	iaps	2345
358.258	6.009	ip	3	1.720	iaps	2310
370.533	6.008	ip	3	2.615	iaps	8341
386.613	6.011	vn	4	1.874	iaps	6550
400.407	6.017	vn	4	1.356	iaps	2053
412.810	6.013	vn	3	1.687	iaps	9432
428.906	6.015	dp	3	1.478	iaps	1463
443.803	6.016	dp	2	1.226	iaps	8090
455.102	6.005	dp	3	1.507	iaps	1722
471.174	6.007	vt	2	1.322	iaps	2214
484.039	6.005	vt	1	1.159	iaps	7035
497.323	6.016	vt	1	1.255	iaps	7020
513.423	6.016	in	4	1.300	iaps	9495
527.821	6.016	in	4	1.371	iaps	6510
539.619	6.015	in	3	1.428	iaps	9001
555.699	6.007	vp	3	1.790	iaps	8370
570.064	6.008	vp	2	2.475	iaps	8496
581.855	6.006	vp	2	1.207	iaps	5000
