onset	duration	trial_type	rating	response_time	database	identifier
6.235	6.012	vp	2	3.952	iaps	4652
21.131	6.016	vp	1	1.398	iaps	4623
32.430	6.016	vp	3	1.451	iaps	5811
48.528	6.015	dn	1	1.650	iaps	2715
61.642	6.005	dn	3	1.397	iaps	6370
74.706	6.007	dn	3	1.219	iaps	3300
90.771	6.009	ip	1	1.346	iaps	7400
103.446	6.004	ip	1	1.610	iaps	2341
116.929	6.016	ip	3	1.358	iaps	5450
133.029	6.015	vn	4	2.343	iaps	6210
145.827	6.015	vn	1	1.618	iaps	9470
159.211	6.012	vn	3	1.213	iaps	2753
175.295	6.009	dp	1	1.502	iaps	4659
189.262	6.006	dp	1	1.278	iaps	8080
201.445	6.016	dp	1	1.255	iaps	5660
217.545	6.017	in	1	1.206	iaps	6311
231.044	6.016	in	2	1.228	iaps	9265
243.743	6.015	in	1	1.510	iaps	7361
259.840	6.015	vt	2	1.182	iaps	7175
272.910	6.010	vt	1	1.077	iaps	6150
285.977	6.007	vt	1	1.291	iaps	7004
302.060	6.005	dn	1	1.731	iaps	9520
316.644	6.016	dn	1	1.534	iaps	9500
328.243	6.016	dn	2	3.073	iaps	9600
344.341	6.023	ip	3	1.377	iaps	4614
358.226	6.011	ip	2	1.558	iaps	2346
370.504	6.006	ip	4	1.379	iaps	8185
386.559	6.007	vn	3	1.619	iaps	6260
400.331	6.011	vn	1	1.466	iaps	2692
412.725	6.017	vn	3	1.594	iaps	9415
428.825	6.016	dp	1	1.337	iaps	1620
443.723	6.016	dp	1	1.462	iaps	7270
455.008	6.012	dp	3	1.635	iaps	2331
471.075	6.009	vt	1	1.676	iaps	2381
483.940	6.007	vt	1	1.330	iaps	2890
497.207	6.006	vt	1	1.307	iaps	2493
513.277	6.013	in	4	3.669	iaps	9452
527.674	6.016	in	3	1.462	iaps	6244
539.473	6.015	in	4	1.413	iaps	6315
555.570	6.026	vp	2	1.423	iaps	8350
569.951	6.020	vp	2	1.210	iaps	8400
581.740	6.008	vp	3	1.964	iaps	5260
