onset	duration	trial_type	rating	response_time	database	identifier
6.241	6.007	vp	4	3.160	iaps	4652
21.104	6.010	vp	3	1.229	iaps	4623
32.397	6.004	vp	2	1.085	iaps	5811
48.480	6.017	dn	2	1.288	iaps	2715
61.597	6.015	dn	2	1.096	iaps	6370
74.695	6.015	dn	2	1.333	iaps	3300
90.792	6.004	ip	4	1.245	iaps	7400
103.456	6.007	ip	3	1.375	iaps	2341
116.928	6.008	ip	3	1.459	iaps	5450
133.012	6.004	vn	3	1.729	iaps	6210
145.796	6.016	vn	3	1.260	iaps	9470
159.196	6.016	vn	3	1.218	iaps	2753
175.294	6.015	dp	2	2.067	iaps	4659
189.291	6.015	dp	2	1.366	iaps	8080
201.489	6.005	dp	2	1.145	iaps	5660
217.553	6.008	in	3	2.005	iaps	6311
231.033	6.011	in	3	1.668	iaps	9265
243.728	6.016	in	4	1.298	iaps	7361
259.828	6.016	vt	1	1.353	iaps	7175
272.926	6.015	vt	1	1.265	iaps	6150
286.024	6.015	vt	1	1.266	iaps	7004
302.110	6.010	dn	2	1.985	iaps	9520
316.676	6.008	dn	2	1.168	iaps	9500
328.250	6.010	dn	3	1.226	iaps	9600
344.343	6.022	ip	4	1.285	iaps	4614
358.259	6.016	ip	4	1.415	iaps	2346
370.558	6.016	ip	4	1.201	iaps	8185
386.642	6.013	vn	4	1.196	iaps	6260
400.425	6.010	vn	4	2.809	iaps	2692
412.811	6.004	vn	3	1.271	iaps	9415
428.874	6.005	dp	1	1.128	iaps	1620
443.758	6.016	dp	2	1.042	iaps	7270
455.057	6.017	dp	2	1.119	iaps	2331
471.156	6.016	vt	1	1.225	iaps	2381
484.054	6.016	vt	1	1.197	iaps	2890
497.340	6.011	vt	1	1.105	iaps	2493
513.423	6.008	in	4	1.260	iaps	9452
527.791	6.004	in	4	1.199	iaps	6244
539.574	6.016	in	4	1.045	iaps	6315
555.673	6.016	vp	3	1.135	iaps	8350
570.072	6.016	vp	4	1.181	iaps	8400
581.870	6.015	vp	3	1.104	iaps	5260
