trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	4	1	1	818
2	go	4	16	1	1	366
3	go	1	7	1	1	313
4	go	1	10	1	1	266
5	go	5	7	1	1	264
6	go	1	13	1	1	142
7	go	8	13	1	1	306
8	go	6	4	1	1	265
9	go	5	16	1	1	257
10	go	7	16	1	1	249
11	go	7	4	1	1	147
12	go	9	4	1	1	279
13	go	2	7	1	1	248
14	nogo	3	13	1	0	242
15	go	8	13	1	1	371
16	go	5	10	1	1	248
17	go	5	10	1	1	264
18	go	6	16	1	1	207
19	go	1	4	1	1	248
20	go	8	4	1	1	242
21	go	9	16	1	1	280
22	go	8	4	1	1	278
23	go	2	16	1	1	263
24	go	7	7	1	1	234
25	go	6	16	1	1	302
26	go	4	4	1	1	214
27	go	8	13	1	1	183
28	go	6	16	1	1	272
29	go	8	16	1	1	263
30	go	2	4	1	1	138
31	go	9	10	1	1	222
32	go	8	13	1	1	214
33	go	9	4	1	1	276
34	go	5	10	1	1	307
35	go	2	7	1	1	261
36	go	4	13	1	1	229
37	nogo	3	10	1	0	315
38	go	5	10	1	1	77
39	go	5	7	1	1	296
40	go	6	16	1	1	278
41	nogo	3	7	1	0	191
42	go	2	4	1	1	291
43	go	7	10	1	1	309
44	go	5	13	1	1	241
45	go	7	13	1	1	279
46	go	8	4	1	1	296
47	go	2	16	1	1	263
48	go	7	13	1	1	305
49	go	4	10	1	1	221
50	go	1	16	1	1	190
51	nogo	3	10	1	0	256
52	go	7	10	1	1	130
53	go	4	10	1	1	144
54	go	6	4	1	1	1079
55	go	4	7	1	1	1048
56	go	8	7	1	1	544
57	go	8	13	1	1	322
58	go	4	10	1	1	337
59	go	1	16	1	1	341
60	go	9	7	1	1	357
61	go	9	10	1	1	306
62	go	4	16	1	1	353
63	go	8	7	1	1	322
64	go	2	10	1	1	321
65	go	2	4	1	1	375
66	go	8	7	1	1	413
67	go	7	7	1	1	383
68	nogo	3	16	0	1	n/a
69	go	4	13	1	1	341
70	go	7	10	1	1	313
71	go	1	16	1	1	258
72	go	4	7	1	1	300
73	nogo	3	10	1	0	242
74	go	5	7	1	1	259
75	go	9	13	1	1	154
76	go	8	4	1	1	264
77	go	4	7	1	1	279
78	go	7	4	1	1	312
79	go	4	4	1	1	307
80	go	1	10	1	1	292
81	go	2	13	1	1	334
82	go	6	16	1	1	255
83	go	6	16	1	1	269
84	go	4	4	1	1	239
85	go	6	7	1	1	113
86	go	6	10	1	1	174
87	go	9	7	1	1	212
88	go	9	4	1	1	307
89	go	7	10	1	1	224
90	go	6	16	1	1	263
91	go	4	7	1	1	182
92	go	1	4	1	1	128
93	go	7	13	1	1	273
94	nogo	3	4	1	0	237
95	nogo	3	16	1	0	229
96	go	9	10	1	1	374
97	go	8	4	1	1	306
98	go	2	7	1	1	351
99	go	7	13	1	1	304
100	go	6	13	1	1	56
101	go	6	7	1	1	49
102	go	1	7	1	1	42
103	go	9	10	1	1	297
104	go	9	4	1	1	341
105	nogo	3	16	0	1	n/a
106	go	1	4	1	1	389
107	go	4	16	1	1	304
108	go	1	10	1	1	291
109	go	1	4	1	1	314
110	go	2	13	1	1	299
111	nogo	3	16	1	0	349
112	go	6	13	1	1	389
113	go	8	7	1	1	359
114	go	5	13	1	1	362
115	go	9	10	1	1	316
116	nogo	3	13	1	0	167
117	go	9	10	1	1	24
118	go	5	13	1	1	293
119	go	5	10	1	1	265
120	go	4	7	1	1	255
121	go	2	10	1	1	248
122	go	6	16	1	1	262
123	go	8	16	1	1	278
124	nogo	3	7	1	0	307
125	go	8	7	1	1	303
126	go	4	16	1	1	291
127	go	4	10	1	1	271
128	go	2	4	1	1	262
129	go	5	13	1	1	328
130	go	2	16	1	1	331
131	go	1	4	1	1	292
132	go	1	16	1	1	352
133	go	5	16	1	1	456
134	go	9	4	1	1	470
135	go	5	4	1	1	353
136	go	4	10	1	1	220
137	go	5	4	1	1	359
138	nogo	3	10	0	1	n/a
139	go	4	7	1	1	360
140	go	2	16	1	1	247
141	go	5	7	1	1	355
142	go	6	4	1	1	276
143	go	9	10	1	1	274
144	go	4	4	1	1	322
145	go	6	16	1	1	315
146	nogo	3	4	1	0	268
147	go	1	13	1	1	97
148	go	5	13	1	1	112
149	go	5	7	1	1	243
150	go	4	16	1	1	293
151	go	6	13	1	1	307
152	go	4	4	1	1	339
153	go	5	13	1	1	367
154	go	5	7	0	0	n/a
155	go	6	10	1	1	462
156	go	2	7	1	1	281
157	nogo	3	7	1	0	168
158	go	8	16	1	1	341
159	nogo	3	13	0	1	n/a
160	go	1	13	1	1	364
161	go	9	16	1	1	405
162	nogo	3	13	0	1	n/a
163	go	2	13	1	1	728
164	go	7	4	1	1	346
165	go	6	13	1	1	485
166	go	6	10	1	1	330
167	go	2	4	1	1	346
168	go	2	13	1	1	278
169	go	8	4	1	1	175
170	go	8	7	0	0	n/a
171	go	6	10	1	1	292
172	nogo	3	13	1	0	349
173	go	2	7	0	0	n/a
174	go	1	7	1	1	349
175	go	6	10	1	1	243
176	go	1	16	1	1	324
177	nogo	3	7	1	0	294
178	go	1	7	1	1	265
179	go	7	10	1	1	313
180	go	2	4	1	1	301
181	go	9	7	1	1	356
182	go	9	10	1	1	418
183	go	8	10	1	1	345
184	go	7	13	1	1	313
185	go	2	4	1	1	187
186	go	7	16	1	1	177
187	go	9	7	0	0	n/a
188	go	7	16	1	1	207
189	go	1	10	1	1	364
190	go	4	13	1	1	334
191	go	8	16	1	1	163
192	go	5	13	1	1	245
193	go	9	7	1	1	217
194	go	5	16	1	1	213
195	go	6	10	1	1	321
196	go	9	10	1	1	221
197	nogo	3	10	1	0	212
198	go	9	4	1	1	304
199	go	8	7	1	1	264
200	go	7	4	1	1	340
201	nogo	3	7	1	0	378
202	go	4	13	0	0	n/a
203	nogo	3	7	0	1	n/a
204	go	1	16	1	1	239
205	go	6	13	1	1	281
206	go	5	4	1	1	138
207	go	9	7	1	1	154
208	go	2	10	1	1	265
209	go	7	13	1	1	279
210	go	7	16	1	1	321
211	go	1	13	1	1	293
212	go	8	13	1	1	207
213	go	7	10	1	1	391
214	go	1	10	1	1	310
215	go	7	16	1	1	319
216	nogo	3	13	1	0	279
217	nogo	3	4	1	0	100
218	go	2	16	1	1	70
219	go	2	7	1	1	18
220	go	7	4	1	1	268
221	go	5	4	1	1	138
222	nogo	3	16	1	0	317
223	go	7	13	1	1	308
224	go	8	16	1	1	169
225	go	9	13	1	1	389
