onset	duration	trial_type	rating	response_time	database	identifier
6.250	6.013	vp	2	4.001	iaps	4608
21.145	6.017	vp	2	1.923	iaps	4603
32.445	6.016	vp	2	0.005	iaps	5779
48.542	6.019	dn	n/a	n/a	iaps	1275
61.656	6.005	dn	n/a	n/a	iaps	7359
74.720	6.008	dn	1	3.111	iaps	2141
90.784	6.011	ip	3	2.134	iaps	8162
103.477	6.017	ip	2	1.698	iaps	2311
116.978	6.016	ip	2	3.431	iaps	5270
133.077	6.016	vn	3	3.123	iaps	2276
145.874	6.016	vn	1	1.983	iaps	9280
159.272	6.004	vn	3	2.787	iaps	1525
175.343	6.008	dp	2	2.068	iaps	4626
189.310	6.005	dp	2	4.001	iaps	8380
201.493	6.017	dp	1	2.418	iaps	5623
217.593	6.017	in	4	2.911	iaps	6312
231.093	6.015	in	3	1.347	iaps	9000
243.791	6.015	in	2	1.565	iaps	8230
259.888	6.004	vt	2	3.405	iaps	7491
272.951	6.008	vt	2	1.182	iaps	7185
286.016	6.009	vt	1	2.012	iaps	7235
302.079	6.012	dn	3	2.399	iaps	9584
316.675	6.016	dn	4	3.999	iaps	9340
328.275	6.016	dn	4	3.695	iaps	9622
344.372	6.022	ip	3	1.246	iaps	2650
358.269	6.004	ip	n/a	n/a	iaps	2352
370.535	6.006	ip	3	2.572	iaps	8490
386.598	6.009	vn	4	2.138	iaps	6242
400.390	6.017	vn	4	1.851	iaps	1111
412.811	6.013	vn	4	2.140	iaps	9120
428.906	6.016	dp	2	4.002	iaps	1340
443.804	6.016	dp	n/a	n/a	iaps	8030
455.102	6.015	dp	2	3.645	iaps	1999
471.199	6.007	vt	2	1.315	iaps	5510
484.064	6.008	vt	3	1.079	iaps	7170
497.356	6.004	vt	3	1.565	iaps	7006
513.439	6.016	in	4	2.361	iaps	9250
527.839	6.016	in	4	1.805	iaps	3061
539.620	6.016	in	3	3.345	iaps	6530
555.705	6.011	vp	3	3.021	iaps	8503
570.071	6.010	vp	4	1.579	iaps	8531
581.855	6.007	vp	3	2.714	iaps	4670
