trial	response	correct_response	accuracy	reaction_time
1	7	7	1	271
2	10	10	1	704
3	9	9	1	67
4	7	7	1	1378
5	6	6	1	187
6	9	9	1	313
7	14	14	1	540
8	15	15	1	829
9	10	10	1	522
10	n/a	8	0	n/a
11	16	16	1	1195
12	13	13	1	1131
13	10	10	1	554
14	9	9	1	8
15	8	8	1	296
16	13	13	1	576
17	9	9	1	155
18	n/a	7	0	n/a
19	8	8	1	51
20	n/a	9	0	n/a
21	12	12	1	466
22	14	14	1	563
23	13	13	1	662
24	9	9	1	449
25	7	7	1	284
26	8	8	1	480
27	10	10	1	628
28	12	12	1	404
29	11	11	1	1077
30	n/a	8	0	n/a
