trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	7	1	1	837
2	go	4	13	1	1	453
3	go	1	13	1	1	400
4	go	1	16	1	1	393
5	go	5	7	1	1	548
6	go	1	10	1	1	446
7	go	8	13	1	1	437
8	go	6	10	1	1	424
9	go	5	7	1	1	468
10	go	7	10	1	1	456
11	go	7	16	1	1	426
12	go	9	4	1	1	423
13	go	2	13	1	1	427
14	nogo	3	7	0	1	n/a
15	go	8	4	1	1	783
16	go	5	4	1	1	373
17	go	5	4	1	1	391
18	go	6	13	1	1	419
19	go	1	7	1	1	445
20	go	8	4	1	1	402
21	go	9	16	1	1	429
22	go	8	7	1	1	427
23	go	2	13	1	1	449
24	go	7	10	1	1	418
25	go	6	7	1	1	423
26	go	4	4	1	1	459
27	go	8	7	1	1	426
28	go	6	4	1	1	428
29	go	8	4	1	1	432
30	go	2	16	1	1	491
31	go	9	10	1	1	434
32	go	8	4	1	1	455
33	go	9	10	1	1	423
34	go	5	7	1	1	439
35	go	2	16	1	1	589
36	go	4	13	1	1	436
37	nogo	3	7	0	1	n/a
38	go	5	4	1	1	815
39	go	5	7	1	1	377
40	go	6	16	1	1	452
41	nogo	3	13	0	1	n/a
42	go	2	10	1	1	461
43	go	7	10	1	1	428
44	go	5	16	1	1	421
45	go	7	10	1	1	436
46	go	8	7	1	1	451
47	go	2	7	1	1	468
48	go	7	7	1	1	435
49	go	4	7	1	1	450
50	go	1	16	1	1	523
51	nogo	3	16	0	1	n/a
52	go	7	13	1	1	828
53	go	4	13	1	1	397
54	go	6	4	1	1	458
55	go	4	10	1	1	423
56	go	8	10	1	1	415
57	go	8	4	1	1	475
58	go	4	7	1	1	456
59	go	1	13	1	1	484
60	go	9	10	1	1	419
61	go	9	16	1	1	422
62	go	4	16	1	1	438
63	go	8	7	1	1	474
64	go	2	13	1	1	439
65	go	2	13	1	1	420
66	go	8	13	1	1	441
67	go	7	13	1	1	440
68	nogo	3	4	0	1	n/a
69	go	4	13	1	1	607
70	go	7	10	1	1	425
71	go	1	7	1	1	450
72	go	4	4	1	1	419
73	nogo	3	16	0	1	n/a
74	go	5	16	1	1	510
75	go	9	4	1	1	458
76	go	8	16	1	1	420
77	go	4	16	1	1	417
78	go	7	13	1	1	412
79	go	4	13	1	1	359
80	go	1	7	1	1	376
81	go	2	16	1	1	414
82	go	6	4	1	1	427
83	go	6	16	1	1	450
84	go	4	16	1	1	390
85	go	6	10	1	1	422
86	go	6	7	1	1	460
87	go	9	10	1	1	459
88	go	9	10	1	1	451
89	go	7	7	1	1	400
90	go	6	10	1	1	458
91	go	4	7	1	1	423
92	go	1	4	1	1	467
93	go	7	10	1	1	440
94	nogo	3	16	0	1	n/a
95	nogo	3	10	1	0	438
96	go	9	16	1	1	482
97	go	8	10	1	1	332
98	go	2	16	1	1	291
99	go	7	4	1	1	277
100	go	6	10	1	1	311
101	go	6	16	1	1	302
102	go	1	10	1	1	374
103	go	9	4	1	1	310
104	go	9	10	1	1	336
105	nogo	3	13	1	0	281
106	go	1	4	1	1	637
107	go	4	7	1	1	461
108	go	1	13	1	1	583
109	go	1	10	1	1	448
110	go	2	10	1	1	401
111	nogo	3	10	0	1	n/a
112	go	6	13	1	1	713
113	go	8	10	1	1	382
114	go	5	13	1	1	398
115	go	9	4	1	1	437
116	nogo	3	16	0	1	n/a
117	go	9	13	1	1	601
118	go	5	7	1	1	454
119	go	5	13	1	1	419
120	go	4	13	1	1	383
121	go	2	7	1	1	425
122	go	6	10	1	1	417
123	go	8	13	1	1	451
124	nogo	3	16	0	1	n/a
125	go	8	4	1	1	872
126	go	4	16	1	1	409
127	go	4	10	1	1	405
128	go	2	13	1	1	350
129	go	5	4	1	1	421
130	go	2	16	1	1	380
131	go	1	7	1	1	497
132	go	1	7	1	1	426
133	go	5	7	1	1	419
134	go	9	13	1	1	457
135	go	5	7	1	1	381
136	go	4	10	1	1	396
137	go	5	10	1	1	400
138	nogo	3	4	0	1	n/a
139	go	4	7	1	1	835
140	go	2	4	1	1	417
141	go	5	10	1	1	371
142	go	6	7	1	1	388
143	go	9	10	1	1	336
144	go	4	13	1	1	306
145	go	6	13	1	1	286
146	nogo	3	13	1	0	305
147	go	1	10	1	1	405
148	go	5	7	1	1	612
149	go	5	4	1	1	385
150	go	4	16	1	1	319
151	go	6	13	1	1	393
152	go	4	10	1	1	385
153	go	5	16	1	1	332
154	go	5	7	1	1	347
155	go	6	16	1	1	369
156	go	2	13	1	1	470
157	nogo	3	4	0	1	n/a
158	go	8	4	1	1	652
159	nogo	3	7	0	1	n/a
160	go	1	4	1	1	695
161	go	9	13	1	1	495
162	nogo	3	4	0	1	n/a
163	go	2	13	1	1	532
164	go	7	16	1	1	470
165	go	6	16	1	1	420
166	go	6	16	1	1	411
167	go	2	7	1	1	460
168	go	2	4	1	1	451
169	go	8	7	1	1	434
170	go	8	13	1	1	357
171	go	6	7	1	1	357
172	nogo	3	10	0	1	n/a
173	go	2	16	1	1	812
174	go	1	4	1	1	402
175	go	6	10	1	1	390
176	go	1	4	1	1	364
