onset	duration	offer	proposer	face_onset	offer_onset	decision_onset	response_time	feedback_onset	response
4.069726212	14.13819157	8	computer	4.069726212	6.178852648	11.20652298	1.105536247	12.31205922	1
21.37985776	14.02301207	3	PRP1	21.37985776	23.39380043	28.40253534	0.662118259	29.0646536	1
38.51459428	14.02949713	11	computer	38.51459428	40.52692299	45.54378147	0.749828289	46.29360976	1
55.68499773	14.02556847	2	PRP2	55.68499773	57.69343484	62.71023543	0.881305844	63.59154127	1
70.83060192	14.03074969	1	computer	70.83060192	72.8433657	77.86085117	0.498013572	78.35886474	1
85.97811357	14.02957368	3	PRP3	85.97811357	87.9910064	93.00742599	1.041064325	94.04849032	1
101.1117853	14.03395337	2	PRP3	101.1117853	103.1208671	108.145508	0.861958846	109.0074668	1
116.2490011	14.02043729	2	computer	116.2490011	118.2582787	123.2691427	0.752915705	124.0220584	1
131.3714382	14.02050436	9	PRP4	131.3714382	133.3819217	138.3916854	0.773324847	139.1650103	1
146.487251	14.02176207	9	computer	146.487251	148.4966126	153.5087786	0.796053652	154.3048322	1
161.6155635	14.02666957	3	PRP2	161.6155635	163.624717	168.6419706	0.477652174	169.1196228	1
176.7483111	14.0268528	9	PRP5	176.7483111	178.7575456	183.775035	0.584782882	184.3598178	1
191.8794249	14.02563667	4	computer	191.8794249	193.8883369	198.9047957	0.613417632	199.5182133	1
207.0128264	14.01142318	4	PRP4	207.0128264	209.018199	214.0239766	0.896772761	214.9207494	1
223.1218011	14.03638484	8	computer	223.1218011	225.1458808	230.1578998	0.859542432	231.0174423	1
240.2521462	14.02255791	2	computer	240.2521462	242.2623826	247.2743986	0.743758887	248.0181574	1
256.3947591	14.02942963	8	PRP6	256.3947591	258.4074992	263.4239526	0.723457233	264.1474098	1
271.526334	14.0338736	1	PRP3	271.526334	273.5399818	278.5600022	0.849179911	279.4091821	1
286.6639551	14.02430199	8	PRP5	286.6639551	288.6708107	293.6880075	0.760877315	294.4488848	1
302.79548	14.02350973	10	PRP6	302.79548	304.8019404	309.8187039	0.491782008	310.3104859	1
320.9104674	14.02170943	10	computer	320.9104674	322.9232194	327.9319262	0.704516883	328.6364431	1
339.030412	14.02642509	9	PRP1	339.030412	341.0394477	346.0566183	0.808975387	346.8655937	1
355.1625941	14.02742465	4	PRP2	355.1625941	357.1724438	362.1897746	0.640743881	362.8305185	1
372.2975208	14.02628369	3	PRP4	372.2975208	374.3052187	379.3235485	0.702028914	380.0255774	1
387.4216621	14.0321161	10	PRP5	387.4216621	389.4362244	394.453516	0.617330414	395.0708464	1
404.557058	14.0261168	11	PRP6	404.557058	406.5663019	411.5828782	0.480999927	412.0638781	1
420.6736067	14.01428147	11	PRP1	420.6736067	422.6803117	427.6876224	0.689614206	428.3772366	1
435.7917914	14.018866	8	computer	435.7917914	437.8041575	442.8104309	1.707666558	444.5180974	1
451.9132388	14.02514753	4	PRP3	451.9132388	453.92103	458.9381657	0.527324612	459.4654903	1
468.043495	14.02798682	9	PRP6	468.043495	470.0547723	475.0712562	0.677228525	475.7484847	1
483.1738504	14.02917499	1	computer	483.1738504	485.185402	490.202799	0.908798737	491.1115978	1
499.3064612	14.02664019	1	PRP2	499.3064612	501.3165899	506.3328717	0.847429355	507.1803011	1
516.4300337	14.01611489	3	computer	516.4300337	518.4364663	523.4459342	0.91803087	524.363965	1
533.5564692	14.02094475	10	PRP4	533.5564692	535.5699405	540.5771971	0.724205763	541.3014028	1
548.6782401	14.0257041	11	PRP5	548.6782401	550.6861146	555.7037244	0.727492409	556.4312168	1
566.8080177	14.02873817	4	PRP1	566.8080177	568.8193414	573.8365439	0.861300721	574.6978446	1
