trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1069
2	l	l	1	1425
3	k	k	1	779
4	j	j	1	952
5	k	k	1	768
6	j	j	1	1113
7	k	k	1	956
8	l	l	1	964
9	k	k	1	787
10	l	l	1	798
11	j	j	1	919
12	j	j	1	927
13	j	j	1	990
14	j	j	1	758
15	k	k	1	940
16	j	j	1	672
17	k	k	1	955
18	l	l	1	1210
19	k	l	0	1139
20	k	k	1	1746
