trial	response	correct_response	accuracy	reaction_time
1	j	j	1	1239
2	l	k	0	1161
3	l	k	0	1562
4	l	l	1	1113
5	j	l	0	1456
6	j	j	1	1711
7	l	l	1	671
8	k	k	1	854
9	l	l	1	717
10	k	l	0	708
11	l	l	1	1056
12	j	j	1	666
13	l	l	1	646
14	j	j	1	1057
15	j	j	1	897
16	l	l	1	689
17	k	k	1	1208
18	j	j	1	853
19	l	l	1	1176
20	j	j	1	756
