onset	duration	trial_type	rating	response_time	database	identifier
6.255	6.004	vp	3	1.491	iaps	4652
21.137	6.017	vp	2	1.367	iaps	4623
32.438	6.016	vp	3	1.794	iaps	5811
48.537	6.015	dn	2	0.788	iaps	2715
61.652	6.015	dn	2	2.273	iaps	6370
74.749	6.004	dn	2	2.526	iaps	3300
90.813	6.008	ip	2	1.171	iaps	7400
103.486	6.005	ip	3	0.868	iaps	2341
116.969	6.017	ip	3	1.525	iaps	5450
133.069	6.017	vn	3	2.853	iaps	6210
145.870	6.015	vn	2	1.882	iaps	9470
159.267	6.015	vn	2	1.239	iaps	2753
175.364	6.006	dp	2	1.128	iaps	4659
189.328	6.008	dp	1	1.148	iaps	8080
201.502	6.006	dp	2	1.360	iaps	5660
217.572	6.013	in	3	1.608	iaps	6311
231.069	6.016	in	3	2.366	iaps	9265
243.768	6.016	in	4	2.861	iaps	7361
259.866	6.015	vt	1	1.442	iaps	7175
272.963	6.004	vt	1	1.462	iaps	6150
286.034	6.009	vt	1	1.599	iaps	7004
302.108	6.009	dn	1	3.417	iaps	9520
316.701	6.016	dn	2	2.091	iaps	9500
328.300	6.017	dn	1	1.771	iaps	9600
344.400	6.015	ip	2	3.285	iaps	4614
358.298	6.015	ip	3	1.563	iaps	2346
370.595	6.004	ip	2	3.443	iaps	8185
386.667	6.008	vn	2	0.992	iaps	6260
400.432	6.007	vn	1	2.080	iaps	2692
412.816	6.016	vn	2	3.135	iaps	9415
428.916	6.016	dp	1	1.506	iaps	1620
443.815	6.016	dp	1	1.195	iaps	7270
455.113	6.016	dp	1	1.693	iaps	2331
471.211	6.015	vt	1	1.412	iaps	2381
484.082	6.009	vt	n/a	n/a	iaps	2890
497.355	6.009	vt	2	2.338	iaps	2493
513.448	6.016	in	3	3.945	iaps	9452
527.848	6.016	in	3	2.987	iaps	6244
539.647	6.017	in	2	3.823	iaps	6315
555.745	6.016	vp	2	1.155	iaps	8350
570.142	6.004	vp	2	2.135	iaps	8400
581.907	6.007	vp	2	1.506	iaps	5260
