trial	response	correct_response	accuracy	reaction_time
1	8	8	1	1136
2	14	14	1	1656
3	16	16	1	1308
4	11	11	1	1099
5	6	6	1	600
6	10	10	1	1993
7	13	13	1	1375
8	7	7	1	5
9	3	3	1	700
10	77	7	0	2879
11	n/a	10	0	n/a
12	1	11	0	269
13	10	10	1	1640
14	8	8	1	766
15	14	14	1	1032
16	15	15	1	1614
17	10	10	1	1238
18	9	9	1	713
19	7	8	0	1382
20	12	12	1	1164
21	13	13	1	1236
22	5	5	1	1158
23	9	9	1	1126
24	11	11	1	1780
25	3	4	0	1228
26	7	7	1	261
27	14	14	1	1450
28	13	13	1	1230
29	9	9	1	751
30	6	6	1	874
