trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	588
2	go	4	16	1	1	406
3	go	1	4	1	1	332
4	go	1	7	1	1	365
5	go	5	7	1	1	338
6	go	1	4	1	1	335
7	go	8	13	1	1	392
8	go	6	16	1	1	361
9	go	5	13	1	1	259
10	go	7	13	1	1	322
11	go	7	4	1	1	384
12	go	9	16	1	1	389
13	go	2	7	0	0	n/a
14	nogo	3	13	1	0	334
15	go	8	16	0	0	n/a
16	go	5	10	1	1	764
17	go	5	13	1	1	385
18	go	6	7	1	1	563
19	go	1	16	1	1	579
20	go	8	10	1	1	500
21	go	9	16	1	1	309
22	go	8	10	1	1	555
23	go	2	4	1	1	622
24	go	7	13	1	1	405
25	go	6	13	1	1	455
26	go	4	4	1	1	380
27	go	8	7	1	1	642
28	go	6	10	1	1	635
29	go	8	7	1	1	604
30	go	2	13	1	1	553
31	go	9	16	1	1	612
32	go	8	7	1	1	560
33	go	9	13	1	1	530
34	go	5	4	1	1	567
35	go	2	7	1	1	515
36	go	4	16	1	1	321
37	nogo	3	4	0	1	n/a
38	go	5	16	1	1	450
39	go	5	4	1	1	562
40	go	6	7	1	1	517
41	nogo	3	13	1	0	505
42	go	2	10	1	1	525
43	go	7	13	1	1	404
44	go	5	7	1	1	554
45	go	7	4	1	1	456
46	go	8	10	1	1	519
47	go	2	16	1	1	441
48	go	7	13	1	1	389
49	go	4	10	1	1	561
50	go	1	10	1	1	571
51	nogo	3	7	0	1	n/a
52	go	7	16	1	1	567
53	go	4	7	1	1	627
54	go	6	7	1	1	600
55	go	4	13	1	1	617
56	go	8	7	1	1	571
57	go	8	7	1	1	606
58	go	4	4	1	1	573
59	go	1	4	1	1	544
60	go	9	10	1	1	559
61	go	9	16	1	1	595
62	go	4	16	1	1	588
63	go	8	13	1	1	559
64	go	2	7	1	1	550
65	go	2	4	1	1	543
66	go	8	16	1	1	487
67	go	7	10	1	1	503
68	nogo	3	10	0	1	n/a
69	go	4	7	1	1	564
70	go	7	13	1	1	786
71	go	1	4	1	1	599
72	go	4	4	1	1	525
73	nogo	3	10	1	0	439
74	go	5	16	1	1	605
75	go	9	10	1	1	505
76	go	8	13	1	1	596
77	go	4	13	1	1	612
78	go	7	10	1	1	581
79	go	4	7	1	1	550
80	go	1	13	1	1	504
81	go	2	16	1	1	588
82	go	6	13	1	1	508
83	go	6	4	1	1	617
84	go	4	16	1	1	566
85	go	6	16	1	1	399
86	go	6	4	1	1	529
87	go	9	13	1	1	609
88	go	9	16	1	1	601
89	go	7	7	1	1	596
90	go	6	10	1	1	565
91	go	4	4	1	1	512
92	go	1	7	1	1	436
93	go	7	13	1	1	581
94	nogo	3	10	0	1	n/a
95	nogo	3	4	0	1	n/a
96	go	9	13	1	1	688
97	go	8	16	1	1	552
98	go	2	16	1	1	518
99	go	7	10	1	1	340
100	go	6	4	1	1	579
101	go	6	7	1	1	595
102	go	1	4	1	1	565
103	go	9	4	1	1	582
104	go	9	13	1	1	551
105	nogo	3	4	0	1	n/a
106	go	1	16	1	1	857
107	go	4	4	1	1	629
108	go	1	7	1	1	577
109	go	1	4	1	1	479
110	go	2	13	1	1	556
111	nogo	3	4	0	1	n/a
112	go	6	4	1	1	620
113	go	8	10	1	1	591
114	go	5	10	1	1	331
115	go	9	7	1	1	482
116	nogo	3	7	0	1	n/a
117	go	9	10	1	1	618
118	go	5	7	1	1	609
119	go	5	13	1	1	625
120	go	4	13	1	1	379
121	go	2	7	1	1	517
122	go	6	16	1	1	333
123	go	8	16	1	1	540
124	nogo	3	4	1	0	502
125	go	8	13	1	1	486
126	go	4	13	1	1	444
127	go	4	13	1	1	503
128	go	2	10	1	1	428
129	go	5	7	1	1	487
130	go	2	13	1	1	615
131	go	1	10	1	1	606
132	go	1	4	1	1	646
133	go	5	10	1	1	592
134	go	9	16	1	1	629
135	go	5	10	1	1	600
136	go	4	10	1	1	617
137	go	5	7	1	1	518
138	nogo	3	10	0	1	n/a
139	go	4	16	1	1	552
140	go	2	4	1	1	612
141	go	5	4	1	1	560
142	go	6	13	1	1	621
143	go	9	16	1	1	702
144	go	4	7	1	1	561
145	go	6	4	1	1	599
146	nogo	3	10	0	1	n/a
147	go	1	16	1	1	500
148	go	5	10	1	1	587
149	go	5	16	1	1	632
150	go	4	4	1	1	556
151	go	6	13	1	1	683
152	go	4	10	1	1	632
153	go	5	16	1	1	670
154	go	5	16	1	1	660
155	go	6	4	1	1	653
156	go	2	10	1	1	600
157	nogo	3	10	0	1	n/a
158	go	8	16	1	1	500
159	nogo	3	7	0	1	n/a
160	go	1	10	1	1	522
161	go	9	16	1	1	628
162	nogo	3	7	0	1	n/a
163	go	2	16	1	1	526
164	go	7	7	1	1	564
165	go	6	4	1	1	631
166	go	6	13	1	1	735
167	go	2	13	1	1	577
168	go	2	4	1	1	570
169	go	8	7	1	1	561
170	go	8	4	1	1	532
171	go	6	16	1	1	592
172	nogo	3	7	0	1	n/a
173	go	2	16	1	1	446
174	go	1	10	1	1	581
175	go	6	4	1	1	623
176	go	1	7	1	1	637
177	nogo	3	16	0	1	n/a
178	go	1	4	1	1	557
179	go	7	10	1	1	528
180	go	2	16	1	1	665
181	go	9	7	1	1	561
182	go	9	4	1	1	553
183	go	8	4	1	1	685
184	go	7	10	1	1	723
185	go	2	7	1	1	604
186	go	7	7	1	1	297
187	go	9	10	1	1	589
188	go	7	13	1	1	603
189	go	1	16	1	1	643
190	go	4	13	1	1	640
191	go	8	10	1	1	673
192	go	5	7	1	1	578
193	go	9	4	1	1	527
194	go	5	13	1	1	722
195	go	6	13	1	1	692
196	go	9	10	1	1	708
197	nogo	3	13	1	0	610
198	go	9	7	1	1	504
199	go	8	13	1	1	551
200	go	7	10	1	1	559
201	nogo	3	16	0	1	n/a
202	go	4	10	1	1	465
203	nogo	3	10	0	1	n/a
204	go	1	4	1	1	516
205	go	6	7	1	1	637
206	go	5	16	1	1	650
207	go	9	13	1	1	847
208	go	2	13	1	1	591
209	go	7	13	1	1	414
210	go	7	10	1	1	389
211	go	1	4	1	1	537
212	go	8	10	1	1	435
213	go	7	10	1	1	552
214	go	1	7	1	1	478
215	go	7	13	1	1	391
216	nogo	3	4	1	0	337
217	nogo	3	13	0	1	n/a
218	go	2	10	1	1	543
219	go	2	16	1	1	873
220	go	7	7	1	1	573
221	go	5	16	1	1	588
222	nogo	3	16	1	0	389
223	go	7	7	1	1	506
224	go	8	4	1	1	550
225	go	9	7	1	1	412
