trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	13	1	1	837
2	go	4	10	1	1	315
3	go	1	10	1	1	334
4	go	1	13	1	1	320
5	go	5	4	1	1	367
6	go	1	10	1	1	349
7	go	8	16	1	1	302
8	go	6	10	1	1	392
9	go	5	10	1	1	394
10	go	7	4	1	1	318
11	go	7	4	1	1	301
12	go	9	7	1	1	306
13	go	2	4	1	1	314
14	nogo	3	10	0	1	n/a
15	go	8	16	1	1	320
16	go	5	7	1	1	425
17	go	5	16	1	1	442
18	go	6	13	1	1	332
19	go	1	16	1	1	326
20	go	8	4	1	1	701
21	go	9	7	1	1	412
22	go	8	16	1	1	452
23	go	2	4	1	1	397
24	go	7	10	1	1	389
25	go	6	10	1	1	345
26	go	4	10	1	1	307
27	go	8	16	1	1	271
28	go	6	16	1	1	304
29	go	8	7	1	1	369
30	go	2	10	1	1	383
31	go	9	16	1	1	462
32	go	8	10	1	1	454
33	go	9	7	1	1	449
34	go	5	13	1	1	396
35	go	2	16	1	1	339
36	go	4	13	1	1	334
37	nogo	3	13	1	0	326
38	go	5	7	1	1	304
39	go	5	10	1	1	316
40	go	6	13	1	1	439
41	nogo	3	4	1	0	314
42	go	2	13	1	1	273
43	go	7	4	1	1	145
44	go	5	10	1	1	296
45	go	7	4	1	1	250
46	go	8	10	1	1	248
47	go	2	16	1	1	383
48	go	7	7	1	1	323
49	go	4	10	1	1	272
50	go	1	16	1	1	369
51	nogo	3	7	0	1	n/a
52	go	7	16	1	1	354
53	go	4	7	1	1	421
54	go	6	10	1	1	480
55	go	4	13	1	1	402
56	go	8	16	1	1	466
57	go	8	13	1	1	285
58	go	4	13	1	1	119
59	go	1	13	1	1	21
60	go	9	7	1	1	18
61	go	9	7	0	0	n/a
62	go	4	16	1	1	247
63	go	8	4	1	1	322
64	go	2	13	1	1	338
65	go	2	10	1	1	485
66	go	8	7	1	1	413
67	go	7	16	1	1	497
68	nogo	3	4	0	1	n/a
69	go	4	7	1	1	299
70	go	7	13	1	1	334
71	go	1	13	1	1	321
72	go	4	13	1	1	335
73	nogo	3	7	1	0	316
74	go	5	10	1	1	343
75	go	9	13	1	1	248
76	go	8	4	1	1	323
77	go	4	10	1	1	368
78	go	7	13	1	1	422
79	go	4	7	1	1	305
80	go	1	7	1	1	182
81	go	2	10	1	1	427
82	go	6	7	1	1	572
83	go	6	13	1	1	752
84	go	4	7	1	1	562
85	go	6	4	1	1	561
86	go	6	4	1	1	463
87	go	9	16	1	1	480
88	go	9	7	1	1	357
89	go	7	16	1	1	469
90	go	6	13	1	1	365
91	go	4	7	1	1	555
92	go	1	4	1	1	502
93	go	7	10	1	1	475
94	nogo	3	13	0	1	n/a
95	nogo	3	16	1	0	228
96	go	9	13	1	1	406
97	go	8	4	1	1	318
98	go	2	7	1	1	328
99	go	7	4	1	1	302
100	go	6	10	1	1	236
101	go	6	13	1	1	161
102	go	1	7	1	1	254
103	go	9	13	1	1	280
104	go	9	4	1	1	276
105	nogo	3	16	1	0	246
106	go	1	4	1	1	405
107	go	4	4	1	1	319
108	go	1	10	1	1	247
109	go	1	13	1	1	337
110	go	2	4	1	1	280
111	nogo	3	4	1	0	175
112	go	6	10	1	1	411
113	go	8	13	1	1	174
114	go	5	10	0	0	n/a
115	go	9	4	0	0	n/a
116	nogo	3	10	1	0	263
117	go	9	16	1	1	488
118	go	5	16	1	1	159
119	go	5	16	1	1	387
120	go	4	16	1	1	299
121	go	2	13	1	1	254
122	go	6	16	1	1	269
123	go	8	7	1	1	514
124	nogo	3	4	1	0	406
125	go	8	7	1	1	229
126	go	4	7	1	1	246
127	go	4	16	1	1	221
128	go	2	7	1	1	348
129	go	5	4	1	1	318
130	go	2	13	1	1	378
131	go	1	4	1	1	416
132	go	1	10	1	1	294
133	go	5	4	1	1	367
134	go	9	13	1	1	313
135	go	5	4	1	1	252
136	go	4	16	1	1	368
137	go	5	10	1	1	386
138	nogo	3	10	1	0	223
139	go	4	7	1	1	247
140	go	2	7	1	1	33
141	go	5	13	1	1	54
142	go	6	13	1	1	161
143	go	9	16	1	1	90
144	go	4	4	1	1	173
145	go	6	4	1	1	165
146	nogo	3	10	1	0	204
147	go	1	10	1	1	195
148	go	5	16	0	0	n/a
149	go	5	16	1	1	101
150	go	4	4	1	1	264
151	go	6	16	1	1	468
152	go	4	7	1	1	341
153	go	5	16	1	1	305
154	go	5	4	1	1	339
155	go	6	13	1	1	408
156	go	2	7	1	1	365
157	nogo	3	16	0	1	n/a
158	go	8	16	1	1	222
159	nogo	3	13	0	1	n/a
160	go	1	10	1	1	290
161	go	9	16	1	1	437
162	nogo	3	10	1	0	360
163	go	2	10	1	1	270
164	go	7	16	1	1	239
165	go	6	13	1	1	314
166	go	6	7	1	1	398
167	go	2	16	1	1	322
168	go	2	7	1	1	315
169	go	8	10	1	1	230
170	go	8	7	1	1	494
171	go	6	10	1	1	315
172	nogo	3	4	1	0	299
173	go	2	10	1	1	305
174	go	1	13	1	1	221
175	go	6	7	1	1	106
176	go	1	7	1	1	391
177	nogo	3	13	1	0	315
178	go	1	16	1	1	174
179	go	7	10	0	0	n/a
180	go	2	4	1	1	402
181	go	9	13	1	1	387
182	go	9	13	1	1	443
183	go	8	16	1	1	420
184	go	7	4	1	1	568
185	go	2	4	1	1	375
186	go	7	10	1	1	288
187	go	9	16	1	1	140
188	go	7	4	1	1	380
189	go	1	7	1	1	435
190	go	4	4	1	1	502
191	go	8	13	1	1	530
192	go	5	16	1	1	484
193	go	9	16	1	1	727
194	go	5	10	1	1	611
195	go	6	16	1	1	324
196	go	9	10	1	1	45
197	nogo	3	4	1	0	173
198	go	9	13	0	0	n/a
199	go	8	7	1	1	377
200	go	7	7	1	1	318
201	nogo	3	13	1	0	201
202	go	4	7	1	1	176
203	nogo	3	13	1	0	306
204	go	1	16	1	1	137
205	go	6	7	1	1	84
206	go	5	7	1	1	191
207	go	9	16	1	1	159
208	go	2	4	1	1	221
209	go	7	10	1	1	236
210	go	7	13	1	1	407
211	go	1	4	1	1	615
212	go	8	7	1	1	460
213	go	7	13	1	1	554
214	go	1	16	1	1	400
215	go	7	13	1	1	263
216	nogo	3	10	1	0	68
217	nogo	3	4	0	1	n/a
218	go	2	4	1	1	544
219	go	2	10	1	1	469
220	go	7	4	1	1	486
221	go	5	4	1	1	437
222	nogo	3	7	1	0	229
223	go	7	7	1	1	193
224	go	8	10	1	1	345
225	go	9	7	1	1	246
