trial	response	correct_response	accuracy	reaction_time
1	j	l	0	1667
2	k	k	1	1511
3	l	l	1	778
4	j	k	0	670
5	k	j	0	1109
6	l	k	0	977
7	l	l	1	1155
8	j	l	0	1227
9	k	k	1	693
10	l	l	1	958
11	k	k	1	888
12	k	k	1	672
13	j	j	1	1902
14	k	k	1	784
15	k	k	1	686
16	j	j	1	638
17	j	l	0	776
18	l	l	1	1331
19	k	k	1	670
20	k	k	1	1067
