onset	duration	trial_type	rating	response_time	database	identifier
6.248	6.004	vp	2	1.791	iaps	4652
21.131	6.017	vp	2	1.732	iaps	4623
32.432	6.015	vp	3	1.065	iaps	5811
48.529	6.015	dn	2	1.151	iaps	2715
61.643	6.016	dn	3	0.807	iaps	6370
74.741	6.006	dn	2	1.378	iaps	3300
90.805	6.009	ip	4	0.718	iaps	7400
103.469	6.011	ip	4	0.898	iaps	2341
116.964	6.016	ip	4	0.835	iaps	5450
133.064	6.016	vn	1	1.157	iaps	6210
145.861	6.016	vn	1	0.946	iaps	9470
159.245	6.013	vn	3	0.845	iaps	2753
175.339	6.007	dp	3	0.802	iaps	4659
189.312	6.006	dp	2	0.981	iaps	8080
201.479	6.004	dp	2	1.211	iaps	5660
217.562	6.016	in	4	0.847	iaps	6311
231.062	6.016	in	4	0.852	iaps	9265
243.760	6.015	in	4	0.787	iaps	7361
259.857	6.015	vt	1	1.523	iaps	7175
272.927	6.010	vt	1	0.940	iaps	6150
286.002	6.008	vt	1	1.121	iaps	7004
302.067	6.010	dn	2	0.859	iaps	9520
316.648	6.013	dn	2	1.095	iaps	9500
328.244	6.017	dn	1	1.074	iaps	9600
344.342	6.036	ip	4	0.862	iaps	4614
358.257	6.015	ip	4	0.699	iaps	2346
370.526	6.010	ip	4	0.682	iaps	8185
386.585	6.008	vn	2	1.383	iaps	6260
400.360	6.004	vn	1	1.083	iaps	2692
412.795	6.014	vn	2	1.036	iaps	9415
428.893	6.016	dp	1	0.998	iaps	1620
443.792	6.015	dp	2	1.338	iaps	7270
455.075	6.013	dp	4	1.713	iaps	2331
471.141	6.010	vt	1	1.212	iaps	2381
484.009	6.006	vt	2	0.809	iaps	2890
497.281	6.011	vt	1	0.687	iaps	2493
513.345	6.012	in	4	0.940	iaps	9452
527.725	6.016	in	4	1.053	iaps	6244
539.524	6.015	in	4	0.761	iaps	6315
555.638	6.015	vp	4	0.869	iaps	8350
570.024	6.010	vp	3	0.585	iaps	8400
581.833	6.008	vp	3	0.855	iaps	5260
