onset	duration	trial_type	rating	response_time	database	identifier
6.267	6.017	dp	2	1.236	iaps	4680
18.667	6.017	dp	2	1.061	iaps	8341
32.467	6.017	dp	3	3.364	iaps	5820
48.567	6.017	vn	n/a	n/a	iaps	9620
62.183	6.016	vn	1	2.989	iaps	9042
74.783	6.017	vn	n/a	n/a	iaps	6250
90.882	6.018	ip	n/a	n/a	iaps	7260
105.882	6.017	ip	n/a	n/a	iaps	4607
117.082	6.017	ip	3	1.436	iaps	5000
133.182	6.017	dn	1	1.855	iaps	2053
146.282	6.017	dn	1	1.642	iaps	9320
159.382	6.016	dn	1	1.469	iaps	6821
175.482	6.017	vt	n/a	n/a	iaps	7950
189.381	6.017	vt	n/a	n/a	iaps	7035
201.681	6.017	vt	n/a	n/a	iaps	7090
217.781	6.018	in	n/a	n/a	iaps	2490
230.480	6.016	in	n/a	n/a	iaps	9530
243.981	6.017	in	3	2.054	iaps	9432
260.080	6.017	vp	n/a	n/a	iaps	8180
274.480	6.017	vp	n/a	n/a	iaps	8496
286.280	6.017	vp	n/a	n/a	iaps	2310
302.380	6.017	dn	2	4.000	iaps	9001
315.179	6.017	dn	2	1.336	iaps	9621
328.580	6.017	dn	2	0.952	iaps	9331
344.680	6.017	vp	n/a	n/a	iaps	8370
358.279	6.017	vp	n/a	n/a	iaps	2345
370.879	6.017	vp	n/a	n/a	iaps	1463
386.979	6.017	in	n/a	n/a	iaps	9830
401.179	6.017	in	n/a	n/a	iaps	6550
413.179	6.016	in	3	3.389	iaps	4621
429.278	6.016	vt	n/a	n/a	iaps	2214
444.078	6.017	vt	n/a	n/a	iaps	7020
455.478	6.017	vt	n/a	n/a	iaps	7050
471.577	6.018	dp	2	2.422	iaps	8090
486.577	6.017	dp	2	2.123	iaps	4640
497.778	6.017	dp	3	2.119	iaps	2208
513.877	6.017	vn	n/a	n/a	iaps	9495
527.577	6.017	vn	n/a	n/a	iaps	6243
540.077	6.017	vn	n/a	n/a	iaps	6510
556.177	6.017	ip	3	0.985	iaps	1722
568.676	6.018	ip	3	2.432	iaps	7430
582.376	6.017	ip	3	1.264	iaps	8210
