trial	response	correct_response	accuracy	reaction_time
1	8	8	1	684
2	14	14	1	2580
3	n/a	16	0	n/a
4	11	11	1	454
5	13	6	0	1934
6	3	10	0	2100
7	11	13	0	1656
8	n/a	7	0	n/a
9	n/a	3	0	n/a
10	7	7	1	1296
11	11	10	0	1353
12	14	11	0	1505
13	10	10	1	1373
14	11	8	0	2153
15	10	14	0	1127
16	13	15	0	1437
17	11	10	0	885
18	0	9	0	718
19	8	8	1	857
20	13	12	0	1506
21	13	13	1	2366
22	5	5	1	1122
23	13	9	0	1634
24	8	11	0	1512
25	5	4	0	893
26	7	7	1	683
27	14	14	1	1942
28	15	13	0	2551
29	9	9	1	1319
30	9	6	0	2591
