onset	duration	trial_type	rating	response_time	database	identifier
6.080	6.016	vp	n/a	n/a	iaps	1650
20.679	6.017	vp	n/a	n/a	iaps	1721
32.278	6.015	vp	n/a	n/a	iaps	8501
48.391	6.016	dn	n/a	n/a	iaps	9471
62.098	6.007	dn	n/a	n/a	iaps	9330
74.562	6.007	dn	n/a	n/a	iaps	6830
90.628	6.005	ip	n/a	n/a	iaps	2224
103.711	6.017	ip	n/a	n/a	iaps	8161
116.811	6.017	ip	n/a	n/a	iaps	7480
132.910	6.015	vt	n/a	n/a	iaps	7179
147.908	6.016	vt	n/a	n/a	iaps	2393
159.089	6.004	vt	n/a	n/a	iaps	2840
175.151	6.009	in	n/a	n/a	iaps	9341
189.917	6.010	in	n/a	n/a	iaps	9592
201.313	6.013	in	n/a	n/a	iaps	7380
217.410	6.017	dp	n/a	n/a	iaps	5621
231.209	6.015	dp	n/a	n/a	iaps	8170
243.607	6.015	dp	n/a	n/a	iaps	5480
259.692	6.009	vn	n/a	n/a	iaps	2710
273.668	6.008	vn	n/a	n/a	iaps	9611
285.832	6.011	vn	n/a	n/a	iaps	6555
301.896	6.013	dp	n/a	n/a	iaps	5594
315.792	6.017	dp	n/a	n/a	iaps	8186
328.092	6.015	dp	n/a	n/a	iaps	5460
344.188	6.016	vn	n/a	n/a	iaps	6834
356.886	6.004	vn	n/a	n/a	iaps	9007
370.384	6.007	vn	n/a	n/a	iaps	2700
386.457	6.006	ip	n/a	n/a	iaps	4180
399.441	6.016	ip	n/a	n/a	iaps	7580
412.640	6.016	ip	n/a	n/a	iaps	4622
428.740	6.016	vt	n/a	n/a	iaps	7080
442.237	6.015	vt	n/a	n/a	iaps	7233
454.935	6.005	vt	n/a	n/a	iaps	7705
470.998	6.008	dn	n/a	n/a	iaps	2688
483.763	6.010	dn	n/a	n/a	iaps	9430
497.143	6.012	dn	n/a	n/a	iaps	6831
513.222	6.017	vp	n/a	n/a	iaps	7280
527.922	6.015	vp	n/a	n/a	iaps	8193
539.421	6.015	vp	n/a	n/a	iaps	1510
555.504	6.011	in	n/a	n/a	iaps	3400
568.171	6.010	in	n/a	n/a	iaps	9342
581.638	6.006	in	n/a	n/a	iaps	9400
