trial	response	correct_response	accuracy	reaction_time
1	8	8	1	906
2	14	14	1	2012
3	16	16	1	1029
4	11	11	1	784
5	6	6	1	211
6	10	10	1	484
7	13	13	1	790
8	7	7	1	23
9	3	3	1	356
10	n/a	7	0	n/a
11	0	10	0	149
12	11	11	1	444
13	10	10	1	511
14	8	8	1	132
15	14	14	1	525
16	15	15	1	1293
17	10	10	1	848
18	9	9	1	533
19	8	8	1	69
20	12	12	1	1130
21	13	13	1	590
22	5	5	1	242
23	9	9	1	628
24	11	11	1	2081
25	4	4	1	37
26	9	7	0	614
27	14	14	1	2219
28	13	13	1	400
29	9	9	1	124
30	6	6	1	38
