trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	10	1	1	529
2	go	4	7	1	1	581
3	go	1	4	1	1	534
4	go	1	10	1	1	398
5	go	5	10	1	1	454
6	go	1	16	1	1	433
7	go	8	16	1	1	425
8	go	6	7	1	1	483
9	go	5	7	1	1	461
10	go	7	10	1	1	477
11	go	7	4	1	1	475
12	go	9	4	1	1	444
13	go	2	16	1	1	467
14	nogo	3	10	0	1	n/a
15	go	8	7	1	1	534
16	go	5	16	1	1	490
17	go	5	13	1	1	442
18	go	6	7	1	1	486
19	go	1	7	1	1	457
20	go	8	7	1	1	459
21	go	9	10	1	1	503
22	go	8	10	1	1	430
23	go	2	10	1	1	476
24	go	7	4	1	1	450
25	go	6	10	1	1	473
26	go	4	16	1	1	448
27	go	8	16	1	1	448
28	go	6	16	1	1	424
29	go	8	13	1	1	405
30	go	2	10	1	1	442
31	go	9	7	1	1	440
32	go	8	16	1	1	397
33	go	9	13	1	1	440
34	go	5	4	1	1	480
35	go	2	7	1	1	479
36	go	4	4	1	1	446
37	nogo	3	10	0	1	n/a
38	go	5	16	1	1	473
39	go	5	13	1	1	380
40	go	6	13	1	1	402
41	nogo	3	7	1	0	316
42	go	2	7	1	1	449
43	go	7	7	1	1	463
44	go	5	4	1	1	441
45	go	7	13	1	1	440
46	go	8	16	1	1	373
47	go	2	16	1	1	414
48	go	7	16	1	1	412
49	go	4	7	1	1	428
50	go	1	13	1	1	356
51	nogo	3	16	0	1	n/a
52	go	7	10	1	1	443
53	go	4	16	1	1	415
54	go	6	7	1	1	418
55	go	4	10	1	1	433
56	go	8	13	1	1	409
57	go	8	4	1	1	430
58	go	4	16	1	1	384
59	go	1	7	1	1	356
60	go	9	4	1	1	360
61	go	9	10	1	1	335
62	go	4	13	1	1	426
63	go	8	7	1	1	420
64	go	2	4	1	1	363
65	go	2	4	1	1	390
66	go	8	10	1	1	408
67	go	7	10	1	1	409
68	nogo	3	4	1	0	405
69	go	4	10	1	1	588
70	go	7	16	1	1	488
71	go	1	4	1	1	423
72	go	4	16	1	1	404
73	nogo	3	13	1	0	393
74	go	5	13	1	1	510
75	go	9	13	1	1	416
76	go	8	7	1	1	527
77	go	4	7	1	1	654
78	go	7	10	1	1	428
79	go	4	7	1	1	337
80	go	1	13	1	1	560
81	go	2	4	1	1	539
82	go	6	13	1	1	466
83	go	6	16	1	1	461
84	go	4	4	1	1	552
85	go	6	13	1	1	528
86	go	6	13	1	1	480
87	go	9	10	1	1	457
88	go	9	13	1	1	478
89	go	7	10	1	1	378
90	go	6	7	1	1	390
91	go	4	10	1	1	423
92	go	1	7	1	1	459
93	go	7	10	1	1	458
94	nogo	3	16	0	1	n/a
95	nogo	3	7	0	1	n/a
96	go	9	10	1	1	456
97	go	8	13	1	1	473
98	go	2	13	1	1	450
99	go	7	13	1	1	380
100	go	6	10	1	1	442
101	go	6	10	1	1	355
102	go	1	10	1	1	491
103	go	9	7	1	1	442
104	go	9	16	1	1	418
105	nogo	3	10	0	1	n/a
