onset	duration	trial_type	rating	response_time	database	identifier
6.279	6.017	dp	3	2.133	iaps	4626
18.695	6.017	dp	2	1.831	iaps	8490
32.494	6.017	dp	2	0.575	iaps	5270
48.595	6.017	vn	1	0.575	iaps	9340
62.211	6.016	vn	2	1.168	iaps	7359
74.811	6.017	vn	3	0.906	iaps	2276
90.911	6.017	ip	4	1.092	iaps	5623
105.911	6.016	ip	4	0.831	iaps	4603
117.110	6.017	ip	4	1.024	iaps	4670
133.210	6.017	dn	2	1.850	iaps	1111
146.310	6.016	dn	2	1.966	iaps	8230
159.409	6.017	dn	2	0.739	iaps	6312
175.509	6.017	vt	2	1.013	iaps	7491
189.410	6.017	vt	2	1.228	iaps	7170
201.709	6.017	vt	2	1.854	iaps	7235
217.809	6.017	in	4	1.053	iaps	1275
230.508	6.017	in	4	0.766	iaps	9280
244.009	6.017	in	4	0.732	iaps	9120
260.108	6.017	vp	3	1.080	iaps	8162
274.508	6.017	vp	2	1.762	iaps	8531
286.308	6.017	vp	4	1.458	iaps	2352
302.408	6.017	dn	1	2.459	iaps	6530
315.207	6.017	dn	2	1.270	iaps	9584
328.607	6.017	dn	n/a	n/a	iaps	9000
344.708	6.016	vp	1	0.792	iaps	8503
358.307	6.017	vp	3	0.697	iaps	2650
370.907	6.017	vp	4	0.936	iaps	1340
387.006	6.017	in	4	0.654	iaps	9622
401.207	6.017	in	4	0.638	iaps	6242
413.206	6.017	in	4	0.708	iaps	1525
429.306	6.017	vt	1	0.684	iaps	5510
444.106	6.017	vt	1	0.776	iaps	7006
455.506	6.016	vt	2	0.771	iaps	7185
471.606	6.016	dp	3	2.281	iaps	8030
486.606	6.016	dp	3	1.485	iaps	4608
497.805	6.016	dp	3	0.712	iaps	2311
513.905	6.018	vn	4	0.361	iaps	9250
527.604	6.016	vn	4	1.006	iaps	2141
540.104	6.017	vn	4	0.794	iaps	3061
556.204	6.017	ip	3	0.906	iaps	1999
568.704	6.017	ip	4	0.827	iaps	5779
582.404	6.017	ip	4	3.847	iaps	8380
