onset	duration	trial_type	rating	response_time	database	identifier
6.240	6.007	vp	2	3.021	iaps	5201
21.113	6.007	vp	3	2.186	iaps	4660
32.396	6.006	vp	3	3.125	iaps	8190
48.479	6.017	dn	2	2.004	iaps	2730
61.595	6.017	dn	2	1.366	iaps	8485
74.695	6.015	dn	1	0.991	iaps	2751
90.793	6.014	ip	3	1.135	iaps	8300
103.473	6.006	ip	3	1.483	iaps	2304
116.937	6.008	ip	3	2.146	iaps	7470
133.011	6.006	vn	2	2.238	iaps	2900
145.794	6.017	vn	1	1.165	iaps	9290
159.194	6.017	vn	2	1.401	iaps	2750
175.293	6.015	dp	2	1.171	iaps	5629
189.291	6.015	dp	1	2.340	iaps	8461
201.488	6.006	dp	1	2.416	iaps	7501
217.552	6.009	in	4	1.264	iaps	6571
231.017	6.010	in	3	2.035	iaps	9046
243.710	6.017	in	3	3.663	iaps	9006
259.809	6.017	vt	1	1.053	iaps	7041
272.909	6.015	vt	1	1.039	iaps	7010
286.007	6.015	vt	1	0.991	iaps	7034
302.075	6.011	dn	2	0.923	iaps	9417
316.641	6.009	dn	2	2.137	iaps	9409
328.208	6.007	dn	3	1.962	iaps	9630
344.292	6.016	ip	3	1.346	iaps	4651
358.177	6.015	ip	3	1.531	iaps	4599
370.475	6.015	ip	3	2.210	iaps	8497
386.573	6.014	vn	3	1.306	iaps	3550
400.370	6.004	vn	2	1.235	iaps	2691
412.771	6.011	vn	3	2.702	iaps	9102
428.841	6.007	dp	2	0.984	iaps	1731
443.711	6.013	dp	1	3.670	iaps	8200
455.007	6.017	dp	1	2.551	iaps	2216
471.107	6.015	vt	2	2.234	iaps	2850
484.005	6.015	vt	1	1.124	iaps	7000
497.302	6.004	vt	1	1.563	iaps	5534
513.365	6.008	in	3	1.497	iaps	9160
527.739	6.005	in	3	1.281	iaps	3160
539.511	6.011	in	3	3.581	iaps	6838
555.606	6.019	vp	1	1.686	iaps	8502
570.006	6.019	vp	2	1.554	iaps	8540
581.788	6.014	vp	2	0.946	iaps	7220
