trial	response	correct_response	accuracy	reaction_time
1	k	k	1	1369
2	l	l	1	330
3	k	k	1	783
4	k	j	0	519
5	l	l	1	745
6	j	j	1	655
7	k	k	1	734
8	l	k	0	550
9	l	l	1	616
10	k	k	1	530
11	j	j	1	894
12	l	l	1	826
13	k	k	1	602
14	j	j	1	329
15	k	k	1	999
16	l	l	1	693
17	l	l	1	433
18	j	j	1	328
19	l	l	1	666
20	l	l	1	605
