onset	duration	trial_type	rating	response_time	database	identifier
6.251	6.009	vp	2	1.869	iaps	4290
21.143	6.004	vp	2	1.090	iaps	2395
32.427	6.016	vp	1	1.646	iaps	5700
48.526	6.016	dn	2	0.752	iaps	2120
61.641	6.016	dn	3	1.344	iaps	6230
74.738	6.016	dn	1	0.916	iaps	2455
90.819	6.006	ip	1	0.966	iaps	8034
103.484	6.008	ip	2	1.190	iaps	2170
116.948	6.010	ip	2	1.076	iaps	4800
133.041	6.017	vn	2	1.541	iaps	2590
145.841	6.017	vn	3	1.154	iaps	9180
159.240	6.016	vn	3	1.221	iaps	2278
175.337	6.015	dp	1	0.853	iaps	4610
189.335	6.007	dp	2	1.512	iaps	8120
201.499	6.008	dp	1	1.040	iaps	5600
217.579	6.012	in	3	1.659	iaps	3220
231.060	6.014	in	3	0.771	iaps	6561
243.739	6.017	in	4	0.707	iaps	6300
259.838	6.015	vt	1	0.921	iaps	7187
272.937	6.015	vt	2	0.921	iaps	7009
286.006	6.011	vt	2	1.611	iaps	7161
302.072	6.008	dn	2	2.008	iaps	9561
316.645	6.011	dn	3	0.860	iaps	9420
328.223	6.016	dn	2	1.686	iaps	9920
344.323	6.016	ip	2	0.834	iaps	2391
358.221	6.015	ip	3	1.241	iaps	2209
370.519	6.015	ip	3	1.442	iaps	8178
386.599	6.006	vn	4	0.853	iaps	2981
400.363	6.009	vn	4	0.748	iaps	1274
412.807	6.014	vn	3	0.972	iaps	9041
428.870	6.017	dp	1	1.004	iaps	1500
443.771	6.016	dp	1	1.826	iaps	7350
455.070	6.015	dp	1	1.715	iaps	1540
471.167	6.016	vt	1	1.627	iaps	2190
484.065	6.005	vt	2	0.932	iaps	7002
497.329	6.007	vt	2	1.512	iaps	5740
513.404	6.005	in	4	0.690	iaps	9050
527.787	6.016	in	4	0.679	iaps	2683
539.587	6.016	in	4	0.902	iaps	6213
555.686	6.015	vp	3	1.700	iaps	8179
570.083	6.003	vp	3	0.954	iaps	8510
581.863	6.005	vp	2	0.865	iaps	4641
