trial	trial_type	stimulus	fontsize	response	accuracy	reactiontime
1	go	1	16	1	1	915
2	go	4	10	1	1	612
3	go	1	13	1	1	649
4	go	1	7	1	1	664
5	go	5	7	1	1	657
6	go	1	16	1	1	627
7	go	8	10	1	1	594
8	go	6	13	1	1	636
9	go	5	4	1	1	626
10	go	7	4	1	1	569
11	go	7	4	1	1	588
12	go	9	13	1	1	650
13	go	2	4	1	1	646
14	nogo	3	10	0	1	n/a
15	go	8	10	1	1	322
16	go	5	4	1	1	367
17	go	5	4	1	1	561
18	go	6	13	1	1	582
19	go	1	16	1	1	687
20	go	8	7	1	1	635
21	go	9	4	1	1	578
22	go	8	4	1	1	620
23	go	2	16	1	1	748
24	go	7	7	1	1	672
25	go	6	7	1	1	642
26	go	4	7	1	1	701
27	go	8	16	1	1	739
28	go	6	16	1	1	754
29	go	8	13	1	1	701
30	go	2	7	1	1	718
31	go	9	4	1	1	732
32	go	8	16	1	1	838
33	go	9	4	1	1	723
34	go	5	7	1	1	694
35	go	2	4	1	1	624
36	go	4	7	1	1	689
37	nogo	3	13	0	1	n/a
38	go	5	4	1	1	892
39	go	5	10	1	1	565
40	go	6	4	1	1	627
41	nogo	3	10	1	0	558
42	go	2	16	1	1	707
43	go	7	7	1	1	700
44	go	5	16	1	1	631
45	go	7	16	1	1	695
46	go	8	7	1	1	762
47	go	2	7	1	1	710
48	go	7	13	1	1	634
49	go	4	10	1	1	724
50	go	1	4	1	1	692
51	nogo	3	16	0	1	n/a
52	go	7	10	1	1	369
53	go	4	16	1	1	545
54	go	6	13	1	1	696
55	go	4	7	1	1	803
56	go	8	16	1	1	707
57	go	8	4	1	1	656
58	go	4	4	1	1	718
59	go	1	10	1	1	844
60	go	9	4	1	1	862
61	go	9	10	1	1	784
62	go	4	13	1	1	845
63	go	8	13	1	1	725
64	go	2	7	1	1	761
65	go	2	16	1	1	709
66	go	8	4	1	1	588
67	go	7	10	1	1	536
68	nogo	3	16	0	1	n/a
69	go	4	4	0	0	n/a
70	go	7	10	1	1	769
71	go	1	13	1	1	720
72	go	4	13	1	1	718
73	nogo	3	16	0	1	n/a
74	go	5	7	1	1	553
75	go	9	16	1	1	575
76	go	8	4	1	1	594
77	go	4	10	1	1	627
78	go	7	7	1	1	555
79	go	4	16	1	1	543
80	go	1	4	1	1	632
81	go	2	16	1	1	713
82	go	6	13	1	1	588
83	go	6	4	1	1	580
84	go	4	4	1	1	602
85	go	6	7	1	1	470
86	go	6	4	1	1	631
87	go	9	10	1	1	648
88	go	9	10	1	1	616
89	go	7	10	1	1	653
90	go	6	13	1	1	624
91	go	4	4	1	1	795
92	go	1	13	1	1	788
93	go	7	10	1	1	969
94	nogo	3	13	0	1	n/a
95	nogo	3	16	1	0	351
96	go	9	16	1	1	520
97	go	8	10	1	1	560
98	go	2	10	1	1	580
99	go	7	10	1	1	623
100	go	6	7	1	1	639
101	go	6	7	1	1	632
102	go	1	7	1	1	602
103	go	9	16	1	1	684
104	go	9	13	1	1	699
105	nogo	3	7	0	1	n/a
106	go	1	10	1	1	646
107	go	4	16	1	1	710
108	go	1	7	1	1	682
109	go	1	13	1	1	605
110	go	2	16	1	1	688
111	nogo	3	10	0	1	n/a
112	go	6	7	1	1	838
113	go	8	7	1	1	671
114	go	5	13	1	1	640
115	go	9	10	1	1	634
116	nogo	3	13	0	1	n/a
117	go	9	7	1	1	746
118	go	5	10	1	1	628
119	go	5	10	1	1	594
120	go	4	10	1	1	514
121	go	2	4	1	1	585
122	go	6	13	1	1	598
123	go	8	7	1	1	546
124	nogo	3	13	1	0	518
125	go	8	16	1	1	553
126	go	4	16	1	1	540
127	go	4	16	1	1	583
128	go	2	4	1	1	665
129	go	5	10	1	1	702
130	go	2	10	1	1	650
131	go	1	16	1	1	644
132	go	1	10	1	1	608
133	go	5	7	1	1	601
134	go	9	13	1	1	688
135	go	5	16	1	1	756
136	go	4	13	1	1	820
137	go	5	7	1	1	835
138	nogo	3	4	0	1	n/a
