trial	response	correct_response	accuracy	reaction_time
1	l	l	1	996
2	n/a	k	0	n/a
3	l	k	0	1001
4	j	j	1	1343
5	j	j	1	986
6	l	l	1	920
7	k	l	0	1221
8	j	j	1	1185
9	j	j	1	707
10	l	l	1	1084
11	j	j	1	883
12	k	k	1	941
13	k	k	1	842
14	l	k	0	1466
15	l	l	1	1136
16	k	k	1	1157
17	k	j	0	1844
18	l	l	1	1035
19	j	l	0	649
20	l	l	1	1055
