onset	duration	trial_type	rating	response_time	database	identifier
6.247	6.009	vp	3	3.999	iaps	4608
21.130	6.006	vp	4	2.140	iaps	4603
32.414	6.017	vp	3	2.270	iaps	5779
48.514	6.016	dn	1	3.210	iaps	1275
61.630	6.016	dn	1	2.141	iaps	7359
74.727	6.015	dn	1	3.330	iaps	2141
90.812	6.010	ip	3	4.002	iaps	8162
103.479	6.008	ip	4	3.446	iaps	2311
116.946	6.005	ip	4	3.781	iaps	5270
133.017	6.012	vn	2	3.827	iaps	2276
145.812	6.017	vn	3	4.002	iaps	9280
159.212	6.015	vn	1	3.822	iaps	1525
175.309	6.016	dp	2	4.001	iaps	4626
189.306	6.005	dp	2	3.205	iaps	8380
201.470	6.008	dp	1	2.933	iaps	5623
217.535	6.010	in	4	4.002	iaps	6312
231.028	6.016	in	2	4.001	iaps	9000
243.728	6.016	in	3	3.379	iaps	8230
259.827	6.016	vt	2	3.955	iaps	7491
272.925	6.016	vt	1	4.002	iaps	7185
286.010	6.011	vt	1	2.000	iaps	7235
302.076	6.009	dn	2	4.000	iaps	9584
316.643	6.007	dn	1	2.917	iaps	9340
328.215	6.012	dn	2	2.234	iaps	9622
344.310	6.016	ip	3	4.002	iaps	2650
358.210	6.015	ip	4	2.808	iaps	2352
370.508	6.015	ip	4	1.737	iaps	8490
386.604	6.006	vn	1	4.001	iaps	6242
400.368	6.008	vn	4	3.312	iaps	1111
412.800	6.009	vn	3	4.001	iaps	9120
428.875	6.017	dp	2	3.867	iaps	1340
443.775	6.016	dp	3	2.843	iaps	8030
455.074	6.016	dp	2	3.823	iaps	1999
471.172	6.015	vt	1	3.020	iaps	5510
484.057	6.012	vt	1	3.999	iaps	7170
497.325	6.009	vt	1	3.873	iaps	7006
513.391	6.007	in	3	4.000	iaps	9250
527.762	6.011	in	3	3.225	iaps	3061
539.557	6.016	in	1	3.514	iaps	6530
555.674	6.015	vp	3	2.684	iaps	8503
570.056	6.014	vp	1	2.842	iaps	8531
581.852	6.015	vp	1	3.999	iaps	4670
